	SNP	Chromosome	Position	trait1
1205	PAFAH2	1	25962007	0.466604394964194
1206	PALMD	1	99646319	0.841277269023055
1207	PAPPA2	1	176556336	0.873268700869965
1208	PAQR6	1	156243880	0.315341586539629
1209	PAQR7	1	25862816	1
1210	PARK7	1	7962788	0.633941684735631
1211	PARP1	1	226361464	0.200297777430675
1212	PARS2	1	54757789	1
1213	PATJ	1	61762897	1
1214	PAX7	1	18631608	0.295467752574826
1215	PBX1	1	164559831	0.463025879880912
1216	PBXIP1	1	154945031	0.129388381125282
1217	PCNX2	1	232984317	1
1218	PCP4L1	1	161258975	0.016695976389049
1219	PCSK9	1	55039842	0.0415349851119994
1220	PDC	1	186443981	0.211950945765124
1221	PDE4B	1	65913340	1
1222	PDE4DIP	1	148889503	1
1223	PDIK1L	1	26114318	0.000365402572892637
1224	PDPN	1	13583808	0.444202565597271
1225	PDZK1	1	145671448	0.874179836435107
1226	PDZK1IP1	1	47183988	1
1227	PEA15	1	160208606	0.831821766443362
1228	PEAR1	1	156903927	0.0623033680560457
1229	PEF1	1	31630624	0.691855910567909
1230	PER3	1	7784858	0.215410149727803
1231	PERM1	1	976176	0.933044592426779
1232	PEX10	1	2405768	0.859647741527454
1233	PEX11B	1	145912169	0.0733196664567468
1234	PEX14	1	10474984	0.58382334446321
1235	PEX19	1	160279555	0.851325639153314
1236	PFDN2	1	161100735	0.917725068464516
1237	PFKFB2	1	207054739	0.74218917173414
1238	PGBD2	1	248913863	0.00352409304927759
1239	PGBD5	1	230323435	0.00627060286858072
1240	PGD	1	10399633	0.55292671277197
1241	PGLYRP3	1	153297958	0.674829700590596
1242	PGLYRP4	1	153330769	0.134965541070274
1243	PGM1	1	63593493	0.747823517786084
1244	PHACTR4	1	28407456	0.572001698734885
1245	PHC2	1	33324909	0.369019589764703
1246	PHF13	1	6614100	0.103794212854163
1247	PHGDH	1	119712025	0.682250964456562
1248	PHLDA3	1	201468417	0.461600894510245
1249	PHTF1	1	113697709	0.499358536648522
1250	PI4KB	1	151292905	0.0677546389810589
1251	PIAS3	1	145849472	0.0961207311374678
1252	PIFO	1	111346669	0.855395521105909
1253	PIGC	1	172441748	1
1254	PIGK	1	77092385	0.857716933170536
1255	PIGM	1	160030482	0.557185654500302
1256	PIGR	1	206930332	0.211227570921492
1257	PIGV	1	26790820	0.479547764314796
1258	PIK3C2B	1	204424871	1
1259	PIK3CD	1	9710459	0.325571748370892
1260	PIK3R3	1	46131852	0.724495558230593
1261	PINK1	1	20633553	0.689995341627191
1262	PIP5K1A	1	151199013	0.266552129648431
1263	PITHD1	1	23778547	0.785216652820088
1264	PKN2	1	88684593	0.443009593454247
1265	PKP1	1	201283761	0.880621585785128
1266	PLA2G2A	1	19975708	0.296748868148255
1267	PLA2G2C	1	20164058	0.203678435085619
1268	PLA2G2D	1	20114131	0.397662334642937
1269	PLA2G2E	1	19920309	0.198841530044694
1270	PLA2G2F	1	20139463	0.54322498341757
1271	PLA2G4A	1	186854376	0.864259428024105
1272	PLA2G5	1	20084838	0.0235884844800722
1273	PLD5	1	242089859	0.624054875828248
1274	PLEKHA6	1	204223486	0.096249876875001
1275	PLEKHG5	1	6467568	0.627474292259061
1276	PLEKHM2	1	15684572	0.340442408319137
1277	PLEKHN1	1	966542	0.335658838648406
1278	PLEKHO1	1	150150262	0.223442897506286
1279	PLK3	1	44800465	0.711180128646339
1280	PLOD1	1	11934805	0.632765333070799
1281	PLPP3	1	56496592	0.484966748182989
1282	PLPPR4	1	99264453	0.0765325197366299
1283	PLPPR5	1	98893086	0.762549466281347
1284	PLXNA2	1	208027295	0.11879063252402
1285	PM20D1	1	205828624	0.245107333440198
1286	PMF1	1	156225559	0.0302924271919549
1287	PMF1;PMF1-BGLAP	1	156213025	0.0276584205029567
1288	PMVK	1	154925130	0.372925582637197
1289	PNRC2	1	23961488	0.569793255422733
1290	PODN	1	53062223	1
1291	POGK	1	166840966	0.166243170243371
1292	POGZ	1	151404827	0.533066307415826
1293	POLR3C	1	145824530	1
1294	POLR3GL	1	145974876	0.584422793958985
1295	POMGNT1	1	46188732	0.485482818342968
1296	POU2F1	1	167220910	0.771451298714803
1297	POU3F1	1	38045402	0.810474038413403
1298	PPCS	1	42456566	0.583122337205016
1299	PPFIA4	1	203039045	0.877394210738436
1300	PPIAL4A	1	120889833	0.221580539588719
1301	PPIAL4C	1	149583898	0.191269023440019
1302	PPIAL4D;PPIAL4E;PPIAL4F	1	145241638	0.528347689180726
1303	PPIAL4G	1	148482761	0.774543888238613
1304	PPIE	1	39738923	0.79993014666859
1305	PPIH	1	42658447	0.41464432802638
1306	PPM1J	1	112710165	0.490363957964706
1307	PPOX	1	161166860	0.00331287584926088
1308	PPP1R12B	1	202348870	0.901403046796457
1309	PPP1R15B	1	204406100	0.775538244955962
1310	PPP1R8	1	27830846	0.123229917943448
1311	PPP2R5A	1	212286112	0.742126046362124
1312	PPT1	1	40074078	0.651443695881031
1313	PQLC2	1	19317687	0.381923660861876
1314	PRAMEF1	1	12793230	0.78151001147732
1315	PRAMEF10	1	12892933	0.439808896684269
1316	PRAMEF11	1	12824958	0.57938817498283
1317	PRAMEF12	1	12774896	0.862555478374626
1318	PRAMEF14	1	13342528	0.496660157237111
1319	PRAMEF15	1	13318408	0.403939920229876
1320	PRAMEF17	1	13389658	0.48819102543997
1321	PRAMEF19	1	13369083	0.302722222663354
1322	PRAMEF2	1	12859022	0.05458888266913
1323	PRAMEF20	1	13416358	0.189117536876355
1324	PRAMEF27;PRAMEF9	1	13175450	0.131381649990426
1325	PRAMEF4	1	12879555	0.537185905098128
1326	PRAMEF6	1	12938685	0.410990158937336
1327	PRAMEF7	1	12917706	1
1328	PRCC	1	156767812	0.532159574170564
1329	PRDM16	1	3069267	0.910760028169872
1330	PRDM2	1	13731006	0.178475559738189
1331	PRDX1	1	45511345	0.905363451475798
1332	PRDX6	1	173477402	0.713853846014756
1333	PRELP	1	203483186	0.408421035967946
1334	PRG4	1	186296894	0.529206843430528
1335	PRKAA2	1	56645401	0.551213975754439
1336	PRKAB2	1	147159585	0.455110531630675
1337	PRKACB	1	84078327	0.910414053640774
1338	PRKCZ	1	2050635	0.493919261648636
1339	PRMT6	1	107056725	0.596702138839296
1340	PROK1	1	110451232	1
1341	PROX1	1	213996557	0.674896567766631
1342	PRPF3	1	150324956	0.665273913649061
1343	PRPF38A	1	52404787	0.0790887545846339
1344	PRPF38B	1	108692624	0.313304454549464
1345	PRR9	1	153218148	0.0614246553778556
1346	PRRC2C	1	171512095	0.243379947346179
1347	PRRX1	1	170664256	0.817221470659786
1348	PRSS38	1	227815735	0.129699394714449
1349	PRUNE1	1	151008664	1
1350	PSEN2	1	226881917	1
1351	PSMA5	1	109402026	1
1352	PSMB2	1	35603271	0.690685272340711
1353	PSMB4	1	151399588	0.224512354640168
1354	PSMD4	1	151254799	0.593283876168229
1355	PSRC1	1	109280129	0.40989207550999
1356	PTAFR	1	28150009	1
1357	PTBP2	1	96721886	0.371689385883672
1358	PTCH2	1	44822437	0.125260754300965
1359	PTGER3	1	70852841	0.673956662466212
1360	PTGFR	1	78492766	0.257083491193885
1361	PTGFRN	1	116910205	0.490940409753189
1362	PTGS2	1	186674369	0.216542958221851
1363	PTP4A2	1	31908874	0.048746780862752
1364	PTPN14	1	214357948	0.50610962142582
1365	PTPN22	1	113814915	0.0518648704739437
1366	PTPN7	1	202148617	0.792742774014066
1367	PTPRC	1	198728340	1
1368	PTPRF	1	43545086	0.0053142066664944
1369	PTPRU	1	29236673	0.772923907147995
1370	PUM1	1	30933224	0.497383459842178
1371	PUSL1	1	1308644	0.24893083815002
1372	PYCR2	1	225920477	0.176653840956055
1373	PYGO2	1	154958811	1
1374	PYHIN1	1	158936926	0.725730337071918
1375	QSOX1	1	180154922	0.254186112236784
1376	RAB13	1	153982112	0.333103724666645
1377	RAB25	1	156061402	0.434001850022991
1378	RAB29	1	205770357	0.885167176355245
1379	RAB3B	1	51919940	0.257088650435671
1380	RAB3GAP2	1	220151264	0.314308805938379
1381	RAB42	1	28592512	1
1382	RAB4A	1	229271355	0.380093914831003
1383	RABGAP1L	1	174219183	0.258938288151995
1384	RABGGTB	1	75786272	0.587642962168023
1385	RABIF	1	202881007	0.582997704998042
1386	RAD54L	1	46248564	0.623521115828211
1387	RALGPS2	1	178776805	0.925430596588641
1388	RAP1A	1	111691364	0.561531154472466
1389	RAP1GAP	1	21597984	0.0987673699956186
1390	RASAL2	1	178094493	0.863194216442236
1391	RASSF5	1	206507604	0.497936025842499
1392	RAVER2	1	64745174	0.0995675371295297
1393	RBBP4	1	32657524	0.0967608179732694
1394	RBBP5	1	205094896	0.554500737045124
1395	RBM15	1	110339418	0.0719452136259694
1396	RBM34	1	235131724	0.598838507707705
1397	RBM8A	1	145925886	0.75623398437554
1398	RBMXL1	1	88982658	0.602293132246741
1399	RBP7	1	9997259	0.246679101217283
1400	RC3H1	1	173938740	0.667271421397071
1401	RCAN3	1	24514392	0.445898645141694
1402	RCC1	1	28529879	0.721780600967926
1403	RCC2	1	17409126	0.442013648538232
1404	RCOR3	1	211259567	0.917180811736719
1405	RCSD1	1	167630424	0.320437573667278
1406	RD3	1	211479040	0.0430516914019291
1407	REG4	1	119794625	0.914816118450534
1408	REN	1	204155020	0.166505645206362
1409	RER1	1	2395797	0.689119324744746
1410	RERE	1	8355109	0.115231006733884
1411	RFWD2	1	175947232	0.307650643542773
1412	RFX5	1	151342207	0.401337933400362
1413	RGL1	1	183742212	0.85853643131477
1414	RGS1	1	192575796	1
1415	RGS13	1	192644342	0.925586695336018
1416	RGS16	1	182600310	0.637501849131951
1417	RGS18	1	192158666	0.482568273134569
1418	RGS2	1	192809073	0.438288230681869
1419	RGS21	1	192343039	0.410093968965141
1420	RGS4	1	163068948	0.882318248408266
1421	RGS5	1	163147344	0.564589664323406
1422	RGS7	1	240776188	0.719132851913744
1423	RGS8	1	182646744	1
1424	RGSL1	1	182450168	0.676680838433287
1425	RHBDL2	1	38886545	0.755958663560412
1426	RHBG	1	156369256	0.710704323519414
1427	RHCE	1	25370501	0.499985637871698
1428	RHD	1	25272555	0.395293589151636
1429	RHOC	1	112701541	0.0285518610592587
1430	RHOU	1	228735746	0.751540975304238
1431	RIIAD1	1	151721538	0.529495818738506
1432	RIMKLA	1	42381028	0.218799180162558
1433	RIMS3	1	40626578	0.656604243833453
1434	RIT1	1	155900398	0.550658167650109
1435	RLF	1	40161409	0.252598808339227
1436	RNASEL	1	182575412	0.0552112146022017
1437	RNF11	1	51236773	0.813131433046988
1438	RNF115	1	145746880	0.215724017756823
1439	RNF186	1	19814440	0.519428742530637
1440	RNF187	1	228487495	0.526989169202402
1441	RNF19B	1	32936811	0.871983364882258
1442	RNF2	1	185087561	0.683557182602092
1443	RNF207	1	6206538	0.590509536222702
1444	RNF220	1	44412107	0.103009438206842
1445	RNF223	1	1071834	0.920157417614474
1446	RNPC3	1	103526078	0.279221369372916
1447	RNPEP	1	201982675	1
1448	ROR1	1	63774425	0.481914763967923
1449	RORC	1	151807498	0.406519427919038
1450	RPA2	1	27892170	0.678734059816341
1451	RPAP2	1	92299074	0.33937942049769
1452	RPE65	1	68429826	1
1453	RPF1	1	84479286	0.270400097966398
1454	RPL11	1	23691828	0.716155064689196
1455	RPL22	1	6186680	0.878846011069209
1456	RPL5	1	92833429	0.44482857053806
1457	RPRD2	1	150364748	1
1458	RPS27	1	153990800	0.69158948546597
1459	RPS6KA1	1	26529928	0.578742793626758
1460	RPS6KC1	1	213051461	0.573444937699494
1461	RPS8	1	44776061	0.675026552633026
1462	RPTN	1	152154788	0.452795670715302
1463	RRAGC	1	38839558	0.790290862979281
1464	RRNAD1	1	156729136	0.93359893810377
1465	RRP15	1	218285318	0.8812296124374
1466	RSBN1	1	113765994	0.60460355024093
1467	RSC1A1	1	15659947	0.787626086896888
1468	RSG1	1	16232058	0.541435654251379
1469	RSPO1	1	37612780	0.687958242277654
1470	RSRP1	1	25242601	0.707354889482352
1471	RTCA	1	100266383	1
1472	RUNX3	1	24902153	0.707201318501191
1473	RUSC1	1	155321793	0.250956029069735
1474	RWDD3	1	95234231	0.883394530001101
1475	RWDD3;TMEM56-RWDD3	1	95244217	0.729078874861142
1476	RXFP4	1	155941726	0.740989338114023
1477	RXRG	1	165401263	0.620281119575263
1478	RYR2	1	237042532	0.464935594661715
1479	S100A1	1	153630540	0.553938567768532
1480	S100A10	1	151983191	1
1481	S100A11	1	152032670	0.699348177914566
1482	S100A12	1	153373845	0.774402381190785
1483	S100A13	1	153618910	0.00635591349055631
1484	S100A14	1	153614907	0.177194073255734
1485	S100A16	1	153607550	0.824626859076689
1486	S100A2	1	153561447	0.411668974029432
1487	S100A3	1	153547693	1
1488	S100A4	1	153543772	0.256910426721113
1489	S100A5	1	153537299	0.00051532520130837
1490	S100A6	1	153534700	0.892845326880401
1491	S100A7	1	153457809	1
1492	S100A7A	1	153418098	0.87208453048387
1493	S100A7L2	1	153437108	0.843125026038622
1494	S100A8	1	153390108	0.158120873228772
1495	S100A9	1	153358311	0.419817108493906
1496	S100PBP	1	32826113	0.148809162146282
1497	S1PR1	1	101238991	0.729907156302677
1498	SAMD11	1	925948	0.675278587692552
1499	SAMD13	1	84298562	0.415160409519778
1500	SARS	1	109214075	0.633278465817115
1501	SASS6	1	100085332	0.299266991897261
1502	SCCPDH	1	246724438	0.56149312604992
1503	SCMH1	1	41028206	0.332745833183093
1504	SCNM1	1	151166178	0.44088021522997
1505	SCNM1;TNFAIP8L2-SCNM1	1	151166525	0.696991816598039
1506	SCNN1D	1	1281252	0.114428188789018
1507	SCP2	1	52927403	0.366190196329743
1508	SCYL3	1	169853744	0.0932343874494197
1509	SDC3	1	30873243	0.701092680767053
1510	SDE2	1	225985310	0.294831089114025
1511	SDF4	1	1217517	0.707951975858437
1512	SDHB	1	17018910	0.531792471175883
1513	SDHC	1	161314406	0.591832282130239
1514	SEC16B	1	177929865	0.0608413808469577
1515	SEC22B	1	120176313	0.911501275602671
1516	SELE	1	169725794	0.82621342246246
1517	SELENBP1	1	151364574	0.216102047539728
1518	SELENOF	1	86863477	0.836872668449977
1519	SELENON	1	25800231	0.612492806881453
1520	SELL	1	169691789	0.423625947020898
1521	SELP	1	169590158	0.438809703093776
1522	SEMA4A	1	156154579	0.397464640594421
1523	SEMA6C	1	151132491	0.803679727918191
1524	SERBP1	1	67415167	0.0792812052281187
1525	SERINC2	1	31409842	0.51923209773889
1526	SERPINC1	1	173903914	0.107592595623559
1527	SERTAD4	1	210237994	0.775213433384365
1528	SESN2	1	28259854	0.869772410589017
1529	SETDB1	1	150927746	0.754060950736934
1530	SETSIP	1	92074539	0.262877787569094
1531	SF3A3	1	37958215	0.514522607736731
1532	SF3B4	1	149923556	0.0654329981611929
1533	SFN	1	26863228	0.410109501270601
1534	SFPQ	1	35184533	0.304485539987913
1535	SFT2D2	1	168226097	0.0617337742991364
1536	SGIP1	1	66534362	0.894480526388985
1537	SH2D1B	1	162397312	0.0169434809791715
1538	SH2D2A	1	156807185	1
1539	SH2D5	1	20721818	0.456846324770703
1540	SH3BGRL3	1	26280162	0.600984544230913
1541	SH3BP5L	1	248811905	0.135076128837346
1542	SH3D21	1	36306423	0.404434759457518
1543	SH3GLB1	1	86704901	0.235209738256216
1544	SHC1	1	154963803	0.440152359321472
1545	SHCBP1L	1	182899987	1
1546	SHE	1	154484163	1
1547	SHISA4	1	201889008	0.606178301824776
1548	SIKE1	1	114774284	0.377977712777389
1549	SIPA1L2	1	232399140	0.666663510690799
1550	SKI	1	2228777	0.111951207505017
1551	SLAMF1	1	160610785	0.40247237077382
1552	SLAMF6	1	160486712	0.28806465765406
1553	SLAMF7	1	160739318	0.417516994456352
1554	SLAMF8	1	159826899	0.881143814154144
1555	SLAMF9	1	159951666	0.121534779974279
1556	SLC16A1	1	112913901	0.563415537014139
1557	SLC16A4	1	110363789	0.555156111772217
1558	SLC19A2	1	169465851	0.447642619945064
1559	SLC1A7	1	53088016	0.386013492066385
1560	SLC22A15	1	115976628	1
1561	SLC25A24	1	108136684	0.208384431052195
1562	SLC25A33	1	9539696	0.753627497611327
1563	SLC25A34	1	15736501	0.722022962978951
1564	SLC25A44	1	156199861	0.614228991356742
1565	SLC26A9	1	205914900	0.218336469475451
1566	SLC2A1	1	42927075	0.468805564971095
1567	SLC2A5	1	9037597	0.51376282499932
1568	SLC2A7	1	9003305	0.246945108286525
1569	SLC30A1	1	211575438	0.306277855464641
1570	SLC30A10	1	219915459	0.123618204455201
1571	SLC30A2	1	26039173	0.400542769945242
1572	SLC30A7	1	100896263	0.751155091640997
1573	SLC35A3	1	99970544	0.921613339567933
1574	SLC35D1	1	67004347	0.80062588841691
1575	SLC35E2	1	1732462	0.497714923253679
1576	SLC35E2B	1	1665796	0.796760904183262
1577	SLC35F3	1	233905088	1
1578	SLC39A1	1	153960141	0.30868132431207
1579	SLC41A1	1	205791549	0.189584238695284
1580	SLC44A3	1	94820453	0.596257514559832
1581	SLC44A5	1	75203732	0.358206197295606
1582	SLC45A1	1	8324309	0.658469425923844
1583	SLC45A3	1	205659238	0.200270508641064
1584	SLC50A1	1	155135672	0.458752936621024
1585	SLC5A9	1	48222782	0.727103213707508
1586	SLC6A17	1	110166944	0.271694542596996
1587	SLC6A9	1	43997544	0.480428471582748
1588	SLC9A1	1	27100329	0.0436838601845562
1589	SLC9C2	1	173501094	0.374363825090464
1590	SLFNL1	1	41016141	0.00724749147858672
1591	SMAP2	1	40374151	0.498180035126879
1592	SMCP	1	152884434	0.806391284257787
1593	SMG5	1	156250645	1
1594	SMG7	1	183472625	0.365433239756103
1595	SMIM1	1	3775374	0.557239063714619
1596	SMIM12	1	34855716	0.000700374066497145
1597	SMPDL3B	1	27935221	0.398658051715818
1598	SMYD2	1	214281256	0.580633129797641
1599	SMYD3	1	245749568	1
1600	SNAP47	1	227735413	0.528577128963844
1601	SNAPIN	1	153658750	0.671968925738392
1602	SNIP1	1	37537761	0.430650775438286
1603	SNRNP40	1	31261561	0.734177587939887
1604	SNRPE	1	203861667	0.811339401355127
1605	SNX27	1	151612202	0.0501400187028528
1606	SNX7	1	98661738	0.445011005925271
1607	SOAT1	1	179302685	1
1608	SORT1	1	109314049	0.648039172311579
1609	SOX13	1	204112961	0.716803128465689
1610	SPAG17	1	117963804	0.861724927185418
1611	SPATA1	1	84516291	1
1612	SPATA17	1	217631380	0.104557654415496
1613	SPATA21	1	16398775	0.57274757240024
1614	SPATA45	1	212835876	0.474352390624078
1615	SPATA46	1	162374070	0.0969450471202695
1616	SPATA6	1	48298723	0.303371698084248
1617	SPEN	1	15848072	0.55448023930519
1618	SPHAR	1	229305151	0.00599019853526495
1619	SPOCD1	1	31790627	0.353378740688971
1620	SPRR1A	1	152985231	0.816172959370529
1621	SPRR1B	1	153032346	0.191144903772068
1622	SPRR2A	1	153056530	0.126930867220251
1623	SPRR2B	1	153070632	0.430865115353188
1624	SPRR2D	1	153040132	0.00514679851927968
1625	SPRR2E	1	153093552	0.324844672812142
1626	SPRR2F	1	153112530	0.731604012638369
1627	SPRR2G	1	153149891	0.719718881872585
1628	SPRR3	1	153003025	0.706599959782875
1629	SPRR4	1	152971893	0.441566043585902
1630	SPRTN	1	231338388	0.411717376164901
1631	SPSB1	1	9355907	0.401452593879038
1632	SPTA1	1	158611265	0.181158337490383
1633	SRGAP2B	1	144955474	0.131210789044801
1634	SRM	1	11054881	0.621836363575368
1635	SRP9	1	225777954	0.681443256415046
1636	SRRM1	1	24648861	0.667179930182825
1637	SRSF10	1	23967713	0.400509112089265
1638	SRSF11	1	70221646	0.381481658204172
1639	SRSF4	1	29148416	0.228296909704745
1640	SSBP3	1	54227150	0.884294596899182
1641	SSR2	1	156009546	0.596278108075001
1642	SSU72	1	1542080	0.598733736589987
1643	SSX2IP	1	84647435	0.363031086810984
1644	ST3GAL3	1	43736300	0.535243659100659
1645	ST6GALNAC3	1	76313814	0.527550784393372
1646	ST6GALNAC5	1	76867683	0.3142918680551
1647	ST7L	1	112526029	0.816560539506375
1648	STIL	1	47251150	0.253075505585752
1649	STK40	1	36341763	0.336296755860959
1650	STMN1	1	25885729	0.576046282231221
1651	STPG1	1	24358560	0.344361706795972
1652	STRIP1	1	110034645	0.919034878778255
1653	STUM	1	226548932	0.239789284508986
1654	STX12	1	27773329	0.333457316432472
1655	STX6	1	180976605	0.921145387330064
1656	STXBP3	1	108746773	0.622585363598138
1657	SUCO	1	172532475	0.651492906019954
1658	SUSD4	1	223222220	0.14497053914309
1659	SV2A	1	149905030	0.823343016784607
1660	SVBP	1	42807433	0.815008098457445
1661	SWT1	1	185160867	0.145255617539003
1662	SYCP1	1	114855466	0.527819661810065
1663	SYDE2	1	85164526	0.802197747375131
1664	SYF2	1	25223301	1
1665	SYNC	1	32681822	0.837237296183328
1666	SYPL2	1	109466845	0.822222847198343
1667	SYT11	1	155867983	0.239202628834105
1668	SYT14	1	209938251	0.0656371537977906
1669	SYT2	1	202596779	0.134109094598128
1670	SYT6	1	114093793	0.530337720501
1671	SYTL1	1	27345338	0.358632220392779
1672	SZRD1	1	16367265	1
1673	SZT2	1	43389973	0.183554848163148
1674	TACSTD2	1	58576189	0.324423536716371
1675	TADA1	1	166857571	0.0652994732683007
1676	TAF12	1	28605383	0.68602600506817
1677	TAF13	1	109064563	0.13148902602204
1678	TAF1A	1	222558661	0.49571503260506
1679	TAF5L	1	229594319	0.848743777034187
1680	TAGLN2	1	159918808	0.842364730763518
1681	TAL1	1	47219734	0.15680340388817
1682	TARBP1	1	234391578	0.587288394286211
1683	TARDBP	1	11013731	0.384071304358126
1684	TARS2	1	150487453	1
1685	TAS1R1	1	6555375	0.25881953297307
1686	TAS1R2	1	18839606	0.504301409712535
1687	TAS1R3	1	1331349	0.794396526556884
1688	TATDN3	1	212791922	0.764892512674122
1689	TBCE	1	235380065	0.186922973162229
1690	TBX15	1	118884739	0.448155289182025
1691	TBX19	1	168281115	0.564581575730095
1692	TCEA3	1	23384353	0.841368208247877
1693	TCEANC2	1	54054434	0.000819701605582313
1694	TCHH	1	152107420	0.122381738282348
1695	TCHHL1	1	152084978	0.72843199527117
1696	TCTEX1D1	1	66754666	0.749289484105715
1697	TCTEX1D4	1	44806011	0.228143175452743
1698	TDRD10	1	154507270	0.710461130425907
1699	TDRD5	1	179592697	0.480544733319605
1700	TDRKH	1	151774767	0.376048370898298
1701	TEDDM1	1	182399665	0.729081489302042
1702	TEKT2	1	36084929	1
1703	TESK2	1	45344859	0.264180584116888
1704	TEX35	1	178513192	0.414624535142954
1705	TEX38	1	46671935	1
1706	TEX46	1	23010962	0.482081753436276
1707	TEX50	1	173635523	0.436994864432658
1708	TFAP2E	1	35573588	0.875838227999336
1709	TFB2M	1	246541035	1
1710	TGFB2	1	218346726	0.287529130327479
1711	TGFBR3	1	91683746	0.881399315677577
1712	THAP3	1	6625219	1
1713	THBS3	1	155195870	0.217438523020135
1714	THEM4	1	151877010	0.581125447406357
1715	THEM5	1	151847752	0.598478482795832
1716	THEMIS2	1	27872590	0.71982890497075
1717	THRAP3	1	36282597	0.647255262841333
1718	TIE1	1	43301081	0.422815475032382
1719	TIMM17A	1	201955528	0.832853216857612
1720	TINAGL1	1	31577156	0.820520656175784
1721	TIPRL	1	168179101	0.0928472904060023
1722	TLR5	1	223110495	0.397298143732659
1723	TM2D1	1	61683452	0.436460869999262
1724	TMCC2	1	205228598	0.888378560525262
1725	TMCO1	1	165728013	0.318530783705597
1726	TMCO2	1	40248035	0.0261339434120084
1727	TMCO4	1	19683063	0.509226963308322
1728	TMED5	1	93154689	0.491333723030973
1729	TMEM125	1	43272741	0.329302493662188
1730	TMEM167B	1	109090874	0.498027806829953
1731	TMEM183A	1	203007466	0.0711122946396906
1732	TMEM200B	1	29120913	0.826700029294757
1733	TMEM201	1	9588936	0.93468653941045
1734	TMEM206	1	212365231	1
1735	TMEM222	1	27322199	0.410242169402539
1736	TMEM234	1	32216874	0.761697095421618
1737	TMEM240	1	1535369	0.269593443734421
1738	TMEM269	1	42789442	0.325111879836515
1739	TMEM35B	1	34981966	1
1740	TMEM39B	1	32074957	0.261545364348497
1741	TMEM50A	1	25340533	0.0357088134540511
1742	TMEM51	1	15215088	0.683680938596274
1743	TMEM52	1	1917912	0.531484755466742
1744	TMEM53	1	44654567	0.432279861475535
1745	TMEM54	1	32894824	0.860705286362342
1746	TMEM56	1	95191596	0.759341052302107
1747	TMEM56-RWDD3	1	95230913	0.698879294786087
1748	TMEM56;TMEM56-RWDD3	1	95143905	0.540706432823849
1749	TMEM57	1	25431130	0.557941442324211
1750	TMEM59	1	54032190	0.708961848503597
1751	TMEM61	1	54986114	0.833825195357262
1752	TMEM63A	1	225847074	0.854442330889142
1753	TMEM69	1	45691075	0.72725677691143
1754	TMEM79	1	156285254	0.591667563862295
1755	TMEM81	1	205083565	0.553109397655475
1756	TMEM82	1	15742561	0.50074702278682
1757	TMEM88B	1	1426130	0.117709856785704
1758	TMEM9	1	201135719	0.906077210211849
1759	TMIGD3	1	111483730	0.791932262615675
1760	TMOD4	1	151170091	0.425338543174786
1761	TNFAIP8L2	1	151158717	0.829341436347091
1762	TNFRSF18	1	1203605	0.344547663140562
1763	TNFRSF1B	1	12167096	0.731068083462771
1764	TNFRSF25	1	6461445	0.348813318805463
1765	TNFRSF4	1	1211581	0.603026811984109
1766	TNFRSF8	1	12063656	1
1767	TNFRSF9	1	7920843	0.21341378537548
1768	TNFSF18	1	173041389	0.357077109259117
1769	TNFSF4	1	173186521	0.546487396188964
1770	TNN	1	175077440	0.448519628562732
1771	TNNI1	1	201410341	0.357690388391084
1772	TNNT2	1	201359224	0.587316753819735
1773	TNR	1	175323363	0.316280397303503
1774	TOE1	1	45340257	0.434744198745183
1775	TOMM20	1	235112069	0.816506998669084
1776	TOMM40L	1	161226520	0.348860645394782
1777	TOR1AIP1	1	179882504	0.834942362812237
1778	TOR1AIP2	1	179846084	0.335325736565615
1779	TOR3A	1	179082132	0.198283968489443
1780	TP53BP2	1	223780863	0.289717904593567
1781	TP73	1	3682393	0.717742734476165
1782	TPM3	1	154169306	0.808752394329877
1783	TPR	1	186313981	0.842198953307704
1784	TPRG1L	1	3625115	0.146434105568067
1785	TRABD2B	1	47775182	0.785932693373999
1786	TRAF3IP3	1	209760048	0.441895205965879
1787	TRAF5	1	211353259	0.457094900660457
1788	TRAPPC3	1	36137225	0.502488090421679
1789	TRIM11	1	228394713	0.624208877567547
1790	TRIM17	1	228408203	0.64075910337521
1791	TRIM33	1	114397695	0.655528572340242
1792	TRIM45	1	117112324	0.33737765752838
1793	TRIM46	1	155173967	0.725452339513465
1794	TRIM58	1	247857250	0.68154626217203
1795	TRIM62	1	33147178	0.366134253343427
1796	TRIM63	1	26053927	0.166996637563363
1797	TRIM67	1	231162970	0.64450895659273
1798	TRIT1	1	39841749	0.443882978005696
1799	TRMT13	1	100133172	0.884442002173473
1800	TRMT1L	1	185120035	0.59361746171346
1801	TRNAU1AP	1	28553115	1
1802	TRNP1	1	26993799	0.528360894879546
1803	TROVE2	1	193069056	0.139251367363994
1804	TSACC	1	156339740	0.013657717330068
1805	TSEN15	1	184051756	0.683109134541982
1806	TSHB	1	115033364	0.337786897006098
1807	TSNAX	1	231529269	0.652037158379125
1808	TSPAN1	1	46181108	0.820881578216874
1809	TSPAN2	1	115050501	0.573483811624752
1810	TSSK3	1	32362748	0.758724953869649
1811	TSTD1	1	161037821	0.429742317136344
1812	TTC13	1	230906915	0.377046833872744
1813	TTC22	1	54781284	0.57576929287763
1814	TTC24	1	156581383	0.723886047673416
1815	TTC39A	1	51288162	0.332978051356559
1816	TTC4	1	54715909	0.692480723799378
1817	TTF2	1	117060349	0.860918538486596
