SNP,Chromosome,Position,trait1
TLX3,5,171309391,0.334688733689513
PTH2R,2,208407070,0.334705025522294
RAI14,5,34687712,0.334755678231295
CASP10,2,201185797,0.334834472786011
TMEM120B,12,121712897,0.33483639843827
EIF4B,12,53016553,0.334907357052478
CEACAM5,19,41708774,0.334965415388015
TEX44,2,231592958,0.335007391078244
SLC22A15,1,115976666,0.335187155266945
NPIPB3,16,21404764,0.335194491772877
NF2,22,29636791,0.335222305313311
KCNK13,14,90062206,0.33535932809823
ADGRB3,6,68638808,0.335408149541578
MMP1,11,102790433,0.335577584458053
SNRNP200,2,96275076,0.335755766215902
NAA16,13,41311563,0.335767003308918
MFSD8,4,127920679,0.335794319328704
EDC4,16,67873268,0.335925855213996
MAFF,22,38213885,0.335981821884139
ZNF503,10,75398799,0.335997064412977
AP3B1,5,78015479,0.336128939659241
FUT3,19,5843771,0.3361477063674
RBM12,20,35652713,0.336158740054825
EIF4ENIF1,22,31439921,0.336170311065347
PLA2G12A,4,109714421,0.336243064050855
IPO5,13,97969815,0.336467543902523
ADAMTS8,11,130405581,0.336483785767758
TPST2,22,26536308,0.336501377760547
AADAC,3,151814164,0.336556418591677
MAP3K1,5,56815575,0.336626172752076
JMJD8,16,682799,0.336633168083753
LAPTM5,1,30733845,0.336816094408967
TKTL2,4,163471861,0.337027145923604
NCOA6,20,34715323,0.337056155431554
OR1G1,17,3126630,0.337066040536129
MYH7B,20,34977654,0.337155418833239
STX7,6,132460821,0.337191473401626
ZNF827,4,145765121,0.337199654647632
AHSG,3,186613154,0.337332577197824
FAM124A,13,51222533,0.337540097067306
R3HDM4,19,897519,0.337650179621262
FOXO1,13,40559710,0.337655772961195
ELL3,15,43773132,0.337726678228832
GUCA1A,6,42173623,0.337736883967753
NADK2,5,36195196,0.337759062554423
TMEM99,17,40834519,0.337843278947851
KRBA1,7,149715061,0.338123191403102
CCDC88C,14,91272651,0.338301978131747
ENPP3,6,131637410,0.338460981675722
REM2,14,22883375,0.338769338779519
CEP57,11,95790721,0.338983958646702
C5AR1,19,47319856,0.339103973947824
NLK,17,28042874,0.339169735055602
ZNF232,17,5105858,0.339230590291711
MACC1,7,20140975,0.339259908849412
BMP8A,1,39492048,0.339522571580445
LRRC26,9,137168926,0.339527156668242
KCNH4,17,42160058,0.339633812045645
FYB,5,39110362,0.339703918473193
TNRC6A,16,24750736,0.339715279843854
RFPL3,22,32358079,0.339785735420964
IL27RA,19,14031874,0.340008322213316
MCU,10,72692197,0.340285585994609
WAPL,10,86437576,0.340370985766697
ST6GALNAC5,1,76868500,0.340371316435103
ILDR1,3,121988389,0.34038177025432
PACS2,14,105314997,0.340439569330561
DUSP1,5,172768817,0.340441133776378
LRRC2,3,46521542,0.340465878467923
SRRM4,12,118981899,0.340575367179605
APOC3,11,116830592,0.340618019694222
LRRN1,3,3844652,0.340667288722453
FUT2,19,48702975,0.340692055984131
IQCF6,3,51778658,0.340810085959166
MROH2B,5,40998059,0.340847554304656
TMX2,11,57712631,0.34092066330607
C7orf71,7,26639151,0.341101329719798
HSH2D,19,16148784,0.341152360198223
POTEA,8,43292522,0.341195247241609
SART3,12,108523484,0.34138156806642
KIF14,1,200553492,0.341402163045598
CD2BP2,16,30353011,0.341424411569667
SLC38A4,12,46768329,0.341499420880689
AQP12B,2,240680386,0.341539523170075
CIITA,16,10877349,0.341544548974282
APOC4,19,44942284,0.341559481503102
ZNHIT2,11,65116444,0.341606157880156
RSPH3,6,158977576,0.341612105229304
SPATA16,3,172889646,0.341705467598224
ABI3BP,3,100750577,0.341794085645842
EXOC1,4,55858396,0.341809790299337
PTN,7,137228045,0.341984468772828
SIRT7,17,81912442,0.342006153014452
AJUBA,14,22973450,0.342198022142413
UTP14C,13,52028976,0.342236166094918
LACC1,13,43881097,0.342247678154848
TMTC2,12,82687636,0.342305544549975
GALC,14,87934737,0.342466903369886
PPAT,4,56395402,0.342501346544866
GC,4,71752546,0.342553226877118
GTF2I,7,74698965,0.34284898302926
NOX5,15,69014767,0.342944218748772
TMEM196,7,19722079,0.343120803000644
OPA1,3,193614733,0.343170803970761
THSD1,13,52377634,0.343377284833384
CEACAM7,19,41683785,0.343420964642244
MYT1L,2,1801716,0.343571004397784
OR4K2,14,19876283,0.343751825446641
ADAM12,10,126017280,0.343915720762101
STOX1,10,68827645,0.344097847433128
CTSL,9,87727608,0.344104249960073
APLP1,19,35868751,0.344113938127375
FGF4,11,69773341,0.34413028870625
ZPLD1,3,102435142,0.344143821855181
TLDC1,16,84479921,0.344301690348614
ARHGAP17,16,24920155,0.344398966746232
PLD1,3,171603162,0.344723655922935
NEURL2,20,45888789,0.344774037876528
SKIDA1,10,21515112,0.344927678352284
COBLL1,2,164685955,0.345015711839919
RBBP8,18,22936852,0.345018880083112
SLC5A5,19,17872321,0.345132075985593
SAMD15,14,77377428,0.345193720876814
SEMA3E,7,83367594,0.345339844515985
C19orf18,19,57958615,0.34536988312184
FAM107A,3,58566593,0.345394078242481
UQCRC1,3,48599635,0.345417513594472
GDPD5,11,75435521,0.34547044473902
WDFY2,13,51584763,0.345480436201531
FRAS1,4,78066015,0.34551414693241
OR5J2,11,56176657,0.345539601120876
XKR6,8,10898164,0.345568872127841
PABPN1L,16,88863737,0.345596934265286
HEATR4,14,73478637,0.345721391612112
SLC2A4RG,20,63739967,0.345820047658174
DDX55,12,123602149,0.345903821381756
ANKRD30A,10,37126001,0.345967805970642
BTN3A1,6,26405614,0.346011182935312
GPHN,14,66508547,0.346013730032052
STAMBP,2,73830957,0.346087130180493
CKAP2L,2,112738875,0.346482227390375
ASAP1,8,130054733,0.346526442936551
ZNF584,19,58409151,0.346590076887958
AEBP2,12,19439709,0.346598604253719
MTMR14,3,9649624,0.346654984893778
CPEB2,4,15002708,0.346719761923977
ZNF234,19,44148781,0.346775967326583
TRPV4,12,109783632,0.347010423542202
GAREM2,2,26173254,0.347045826846843
URB1,21,32314944,0.347059381782961
SCN5A,3,38550326,0.347067028565749
OR11H6,14,20223833,0.347201253866629
FLT3LG,19,49475702,0.34735971540607
NUP62,19,49908280,0.347419443201581
ODF1,8,102551777,0.347449427437413
RAB3GAP2,1,220151288,0.347588530147538
CERS2,1,150966161,0.347662874373342
ARHGAP18,6,129578598,0.347703704717022
TUSC3,8,15540438,0.347719219344732
RNF225,19,58396126,0.347753511034922
SNX16,8,81801513,0.347758774465428
DBR1,3,138161896,0.347789197898512
TLDC2,20,36876190,0.347830183716693
BPNT1,1,220058849,0.347854753642102
ANK3,10,60042719,0.347914762345727
TDRD10,1,154507270,0.348042217155024
RPL12,9,127447883,0.348120418187139
GSDMA,17,39965735,0.348216289620684
ZNF615,19,51993052,0.348227020183417
TNFAIP3,6,137871312,0.3483953662173
RNF169,11,74748896,0.34845790002073
CPNE6,14,24071520,0.34853999991033
RNF43,17,58357470,0.348651996050355
PTGER3,1,70952957,0.348709011311651
FRMD1,6,168057122,0.348721540194533
RP9,7,33095268,0.349071532221364
KAT14,20,18142697,0.349080430083422
MBD1,18,50267604,0.349117651290059
RSPO4,20,960379,0.349150616953955
PEX12,17,35575931,0.349216210253868
XKR3,22,16783753,0.349216829018754
PHTF2,7,77840260,0.349283090180492
URGCP,7,43876690,0.349302453510101
ETS1,11,128462396,0.34958179610929
MRPL23,11,1950975,0.349629688144459
NADSYN1,11,71453283,0.349647527789827
MACROD1,11,63998970,0.349675984029765
B4GALT4,3,119212554,0.349857382238729
PAX1,20,21705741,0.349897868176842
NAIF1,9,128063472,0.349899390792252
GFRAL,6,55327557,0.350090272521712
GALR3,22,37823434,0.350264876189086
ZNF654,3,88059474,0.350316855657889
VPS37D,7,73667970,0.350349365284983
ACE,17,63477096,0.350397512701313
LMBR1L,12,49097688,0.350448842450307
PRMT9,4,147638543,0.350463910606146
LSR,19,35248883,0.350476807546052
NECTIN3,3,111072073,0.350520759579335
ITGA2B,17,44372371,0.350694723874241
CLEC2A,12,9913637,0.350770983329919
PROSER3,19,35758226,0.350947233336265
TTC8,14,88824708,0.350970442714525
COL4A3,2,227164732,0.351048997756148
KNCN,1,46547762,0.351080663392918
TFB2M,1,246541038,0.351166420361397
DNAH3,16,20933296,0.35119073943283
ADD2,2,70663526,0.351221516158457
PLCB2,15,40288711,0.351356088872024
DNLZ,9,136362019,0.351415235948384
OCLM,1,186401131,0.351499584377911
RNF44,5,176529039,0.351765045133043
PDE1A,2,182147100,0.351796803352511
SIN3B,19,16829425,0.351803491290702
GRID2IP,7,6497800,0.351804612888529
TIMM44,19,7927188,0.351805592972992
CDK12,17,39462091,0.351858416520665
SERPINA1,14,94380908,0.352021414247731
ACTR8,3,53868723,0.35203606614789
SMC6,2,17665508,0.352036455704551
C3orf33,3,155763521,0.352054249676012
DOK1,2,74554755,0.352235838860349
CLNK,4,10490481,0.352301225594628
SLC50A1,1,155135673,0.352309251526129
PPM1H,12,62648502,0.352335743188195
TRIM60,4,165040075,0.352433654081523
RAB34,17,28714577,0.35246423189925
ZNF671,19,57720491,0.352549255483145
HERPUD2,7,35633694,0.352630016879592
GSN,9,121282468,0.352642159159381
RPP30,10,90871998,0.352670311894735
PLPPR2,19,11357725,0.352740479247716
DNASE1,16,3655379,0.352744419866349
PNO1,2,68157951,0.352747070671748
METTL4,18,2539017,0.352781366709185
FMNL2,2,152335656,0.352915250388392
TRIM50,7,73312941,0.352921089479153
RBP4,10,93592082,0.352947307548736
C22orf46,22,41690658,0.35307788796697
ZNF469,16,88427471,0.353086769444031
ACOXL,2,110768457,0.353166279575386
BCAR3,1,93562282,0.353295561774977
CD300A,17,74473569,0.353326298789813
TRPV3,17,3514002,0.353340213721799
SEC13,3,10304056,0.353410989905904
SCNM1;TNFAIP8L2-SCNM1,1,151166990,0.353494885085505
SMG1,16,18809639,0.353710564822074
MAP3K14,17,45265227,0.353723369597421
ZMPSTE24,1,40258312,0.353840772665587
NADK,1,1752908,0.353887345876408
OR3A2,17,3277999,0.353910527521706
NBEAL2,3,46988705,0.354050759001164
PTTG1IP,21,44851416,0.35410618529311
NEK6,9,124257706,0.354143638214749
CD177,19,43353722,0.354205627916784
SLC9B1,4,102901190,0.354401708588671
HCN2,19,590007,0.354542311273907
HGD,3,120628382,0.354574492504653
KCNQ5,6,72622196,0.35465949065245
NEFM,8,24913795,0.354664454503226
FSIP2,2,185738918,0.35469463280289
DAPL1,2,158795382,0.354733386520711
CSF3R,1,36466145,0.354738101514564
PELP1,17,4671443,0.354793766556229
FCHSD1,5,141641506,0.354865927185341
DENND2A,7,140519638,0.354884721393984
CA1,8,85328579,0.354965418689107
NAA40,11,63945888,0.355016329923999
FBXL22,15,63597403,0.355104223593813
THOC5,22,29511121,0.355108054784477
SEMG2,20,45221429,0.355109065448991
ANTXR2,4,79907464,0.355134632830093
MSLN,16,762694,0.35524440191985
SLC12A3,16,56865249,0.355302903056237
MYBPHL,1,109295188,0.355317816342749
TRIM5,11,5664155,0.355600929401315
MYL7,7,44138982,0.355777185077536
SHMT1,17,18328847,0.355878914605252
TMC8,17,78131613,0.355971478740389
SNIP1,1,37537762,0.356043249114951
C1orf106,1,200891512,0.356234351161945
INTS8,8,94823547,0.356269995993537
KCNH3,12,49541057,0.356428608255045
PNLDC1,6,159800321,0.356478771114058
USP7,16,8894829,0.356523462837378
GAST,17,41715444,0.356527991892819
UGT1A8,2,233617834,0.356766528470003
FAAP24,19,32973225,0.356976329317756
OR10J5,1,159535105,0.357457862148035
SLC24A3,20,19212858,0.357619517255668
MTX3,5,79983721,0.357675885826002
SUN1,7,817457,0.357706139266674
C21orf2,21,44330206,0.357742668503085
MYO1A,12,57028759,0.357793199224934
ANKRD34C,15,79293435,0.35783177548165
LRP3,19,33194788,0.357929074171016
CCDC140,2,222303906,0.357990419660239
ARHGEF12,11,120407793,0.358167885539573
GIPC3,19,3585601,0.35836689143567
ALPP,2,232378818,0.358435590524088
ZSCAN20,1,33479290,0.358659773118034
NPEPL1,20,58691793,0.358668962923198
PABPC3,13,25096227,0.358786172421197
BPIFA2,20,33169148,0.358816701560647
FXYD3,19,35117333,0.358897966261303
CHAF1B,21,36386171,0.358949722919675
DNAJC4,11,64230897,0.358968215340435
TBX5,12,114355570,0.358971608316242
EGF,4,109913382,0.359090694419524
ADAM9,8,38997071,0.359104794159021
MATN4,20,45293788,0.359140343067428
SGSM2,17,2337692,0.359391199259519
DGCR2,22,19038890,0.359452016278413
BBC3,19,47221738,0.35950838430189
KIRREL,1,158076116,0.359546519767426
INHBE,12,57455541,0.359678023945448
PAPSS2,10,87709245,0.359729671776677
DPH6,15,35372172,0.359734152436377
ITPRIPL2,16,19114478,0.359866618648105
RIOX1,14,73491023,0.360011453595449
UMPS,3,124730592,0.360117252738201
IREB2,15,78462939,0.360133196050554
CCDC116,22,21633194,0.36015486901212
CHSY1,15,101177441,0.360244731630355
PCDHAC2,5,140966787,0.360299208921908
VAMP1,12,6462840,0.360354052692509
IGFBP6,12,53097727,0.360469267713635
ZNF546,19,39998327,0.36049500961357
KCNF1,2,10912439,0.360535764400636
HOMER2,15,82849743,0.360660534518834
RAVER1,19,10317486,0.360661966258515
MYO9B,19,17101742,0.360685197825436
LARP1B,4,128074953,0.360746849894135
LTBP3,11,65539084,0.360803159076528
ZNF362,1,33276402,0.360965462219342
ZBTB8A,1,32592942,0.36104047457433
ZNF513,2,27377641,0.361185836843085
BEND5,1,48736294,0.36118863454811
ZNF726,19,23919409,0.361198106883059
GAMT,19,1397381,0.361217897306157
BCKDHA,19,41397846,0.361333292901697
SUSD5,3,33152779,0.361338324668634
SH3BP2,4,2812440,0.361360326807292
SHROOM1,5,132822810,0.361431692911121
PAQR6,1,156243904,0.361648867034594
VSX2,14,74239569,0.361677802970552
CTAGE1,18,22415589,0.361744953497046
RFT1,3,53091919,0.361783182578424
MEP1A,6,46793462,0.361802484338663
COLEC12,18,321716,0.361806764304866
RRP7A,22,42512917,0.361854043330736
B3GNT6,11,77039566,0.361879984125625
SNAI3,16,88681106,0.361940717496108
SLTM,15,58880012,0.362017520002514
TOM1,22,35321964,0.362156949267682
SRSF12,6,89098607,0.362165750352231
NR2F1,5,93585114,0.362189577842867
C20orf141,20,2815192,0.362192735968159
ADCY4,14,24318565,0.362219609897517
SSPO,7,149776057,0.362225954093013
COX5A,15,74923694,0.36227491622946
PHC3,3,170097304,0.362395856246689
ASTN2,9,116425969,0.362451783851414
CLEC17A,19,14583167,0.362452978212102
MRPL15,8,54135336,0.362482967010825
MLNR,13,49220340,0.362539415100674
SLC12A7,5,1063863,0.362563169592017
SLC16A11,17,7041732,0.362630276433896
C17orf58,17,67991971,0.362705379331541
AQP12A,2,240691950,0.36270650377395
RMI1,9,84001024,0.362967931719349
IL37,2,112913795,0.363036119668313
CDHR2,5,176565369,0.363089574730239
LAMB2,3,49121244,0.363098836852327
HIST1H3A,6,26020505,0.36332431683949
TMCO1,1,165728082,0.363403784080447
CFAP73,12,113149862,0.363413546402377
DSCC1,8,119834942,0.363415018867842
SASH1,6,148343068,0.36346669969459
RETREG2,2,219178513,0.363590175254682
ZNF783,7,149266356,0.363716124749218
BCKDK,16,31109224,0.363782268278993
SYPL2,1,109466887,0.363867844285105
NUDT18,8,22107330,0.363951147428539
DGAT2,11,75769035,0.363977360507448
RABL2A,2,113635078,0.364006225908019
ART5,11,3638757,0.364051774121317
CADM1,11,115190918,0.364116443020765
TUSC1,9,25677702,0.364120401300278
FNDC9,5,157342863,0.364143702725667
CWH43,4,48988498,0.36419147115379
FN3KRP,17,82716841,0.364260428939945
METTL12,11,62666419,0.364289201875272
RCAN1,21,34518107,0.364306324339373
CCDC8,19,46411202,0.364467275625775
PACSIN3,11,47177936,0.364498052727095
SH2D4B,10,80538353,0.364501524232068
FZD6,8,103300153,0.364551738047385
EIF5AL1,10,79512665,0.364603479454037
HGSNAT,8,43140506,0.36462933842083
MME,3,155084205,0.364682816411173
AZIN1,8,102828585,0.364705961113951
OR8D1,11,124309908,0.364756083079111
KLRB1,12,9595351,0.364871591174781
GALNT12,9,98807754,0.364890638285511
THEGL,4,56530873,0.364983115125335
GGT2,22,21208202,0.365023557796762
RNPEPL1,2,240568594,0.365074940612795
NUAK1,12,106066807,0.365178395159705
CCDC144A,17,16690411,0.365189843591606
ZNF451,6,57090255,0.365216106145073
NRBP1,2,27433785,0.365287125638256
PRAMEF7,1,12917711,0.365287341308892
ACP6,1,147647470,0.365294128609648
SLC34A1,5,177385753,0.365322160782464
CATSPERE,1,244461487,0.365405449755291
PNPLA6,19,7535575,0.365548228013468
ST14,11,130159991,0.365613075515096
PTX4,16,1485950,0.36578131225018
SLC23A2,20,4856986,0.365801667595268
MED24,17,40019641,0.365890645162988
CD22,19,35332060,0.365956088172119
NBPF1,1,16565640,0.36609132530349
TMEM214,2,27033025,0.36627075234504
SERPINI1,3,167789234,0.366341220332661
NANOG,12,7789619,0.366581079090787
MDM4,1,204525575,0.366676336704369
RUNDC1,17,42980586,0.366836528575883
CARD19,9,93096346,0.366837915009836
PDIA2,16,283176,0.366887510818239
COQ6,14,73950375,0.367175034588461
PKP1,1,201283761,0.367265578907953
ARHGEF1,19,41884490,0.367379709392644
ERCC8,5,60887440,0.367417506183702
BHMT,5,79111889,0.367590200039551
BPI,20,38304245,0.367654932712541
FBXO2,1,11648731,0.367699418880215
OR2M7,1,248323688,0.367809841820166
POMGNT2,3,43079750,0.368098729132521
CDYL2,16,80604449,0.368208282300907
ADGRG5,16,57562146,0.368358708368907
LRRD1,7,92144907,0.368528383419715
TMEM230,20,5069196,0.368581547531854
A4GNT,3,138124491,0.368667730927374
ETV3,1,157124947,0.368725709095154
OR56B1,11,5736572,0.36878779507885
GLI3,7,41964336,0.368830962629704
CYP4A22,1,47137488,0.368900716963057
UNC5A,5,176862729,0.368980728503329
IPO13,1,43949433,0.36901582381549
MRPS34,16,1772236,0.369019968493997
HARS,5,140674274,0.36915702839773
ATP10A,15,25679384,0.369188157305824
OR8B8,11,124440196,0.369208351048
SMYD5,2,73214280,0.369263617324734
CTPS1,1,40987395,0.369331354447365
INPPL1,11,72225055,0.369370008670172
UBE2C,20,45812730,0.36951882294711
GYG1,3,148994157,0.369658677865357
ZBTB7C,18,48029319,0.369687606393246
KIAA1586,6,57046774,0.369692272208562
TMOD4,1,151170100,0.36975584067259
ATP6V1G1,9,114587888,0.369972338751081
MTNR1A,4,186533709,0.369997341996348
IQGAP1,15,90388352,0.370294107979787
SULT1E1,4,69842088,0.370372140892552
GOLGA8H;GOLGA8K,15,32392788,0.370424409923055
OR52R1,11,4803474,0.370509873151095
CRYGA,2,208160810,0.370549269154657
NUDT15,13,48037760,0.370567237108478
GMIP,19,19629989,0.370593131007508
F5,1,169514326,0.370693340970843
TMEM105,17,81313676,0.370706135205331
FN3K,17,82735694,0.370718763132603
RTN3,11,63681638,0.370889197461528
CDC20,1,43359337,0.370930460527687
GP5,3,194396674,0.371050874658218
ACTL7A,9,108862355,0.371135021205893
NPM2,8,22025304,0.371232002855659
UBASH3B,11,122656068,0.371233664887219
SOX17,8,54458221,0.371303341038999
RPUSD4,11,126203441,0.371369189011599
ODF3L2,19,463854,0.371386245400187
UAP1,1,162566168,0.37141350455878
SULT1B1,4,69727124,0.3714574515061
HK2,2,74854437,0.371504171713008
CC2D2A,4,15475955,0.371726503100887
HINFP,11,119126949,0.371908943327416
CD207,2,70831075,0.371925802018388
URB2,1,229632408,0.371938740541787
GRTP1,13,113324470,0.371960950964128
CLK4,5,178603663,0.37197848213607
LIPC,15,58538375,0.371995394549
TYMP,22,50525778,0.372095897765609
SCN10A,3,38697525,0.372097140322807
DENND5A,11,9139741,0.372133673178151
ANXA10,4,168128164,0.372263739242349
C2CD4D,1,151837984,0.372273967005936
MRM3,17,782383,0.372470621236553
MRPL32,7,42932408,0.372598936473975
OR1L1,9,122661737,0.372658353704316
ADGRB2,1,31727443,0.372676708915125
COCH,14,30875055,0.372699160411272
CCDC183,9,136799111,0.372772388468899
RIC8B,12,106774757,0.372828586106214
TRAF3IP2,6,111559443,0.372853922642671
NANOS3,19,13877303,0.372888349581989
ABHD14B,3,51969490,0.372952706926397
ZMYND12,1,42430740,0.372983043533571
HTRA4,8,38974315,0.373095699558592
RASSF6,4,73576252,0.373202226486404
SPATA6,1,48298769,0.373206128350604
GDNF,5,37815823,0.37330799761048
NANS,9,98056861,0.373582773563104
RARRES1,3,158697739,0.373661951717288
OR6C65,12,55400601,0.37371406192544
COPA,1,160290566,0.373722873209115
MPP4,2,201645251,0.373784932892131
TMEM260,14,56579973,0.373826895825707
ATP5B,12,56638418,0.373827990562445
METAP2,12,95474180,0.373845915814849
CBWD1,9,121504,0.373874697171553
KLHL17,1,960713,0.373898768664974
OR1L4,9,122723997,0.373926309427613
KRT82,12,52395015,0.374047721627934
TEX9,15,56365452,0.374221960649463
ALS2CR12,2,201288659,0.374322337992642
CNOT1,16,58523500,0.374379291157203
TMCO5A,15,37936394,0.374553784415059
PRUNE1,1,151008664,0.374622607172945
WDR36,5,111092298,0.374666470458781
OAZ1,19,2269693,0.374688510942299
MUS81,11,65860865,0.374705382911696
PPEF2,4,75860687,0.374735688306575
PPP6R2,22,50393933,0.374762428273014
CDH9,5,26881210,0.3747818474586
TEKT1,17,6800061,0.374990211819938
PLEKHG1,6,150683776,0.374992000305765
ODF3,11,197395,0.375001522650252
GSTA5,6,52831939,0.375083634378519
DDX27,20,49219365,0.375160554331101
IQGAP2,5,76403546,0.375238491420009
KCNQ2,20,63406703,0.375424094666451
NELFA,4,1983334,0.375616019536593
IQSEC1,3,12899422,0.375716652158517
RASIP1,19,48720850,0.375827840536777
AFM,4,73481806,0.375902385060435
SFTPC,8,22162625,0.37590394328237
B4GALNT1,12,57626799,0.375926879956
APOA1,11,116835948,0.375937885386619
PCDH10,4,133150243,0.376026082198279
ANO3,11,26189276,0.376039619623914
TAX1BP3,17,3663755,0.376131825819606
ALDH1A1,9,72901270,0.376379378936089
SPO11,20,57329883,0.376583913270075
ARID3B,15,74543948,0.376710764834655
TMEM186,16,8796029,0.376907962027543
SATB1,3,18349218,0.376908058436585
TARS,5,33441087,0.376924959820057
ZC3H7B,22,41320676,0.376975199668549
EPAS1,2,46346881,0.376982961223007
THAP8,19,36035460,0.3770711981032
TOP3A,17,18274899,0.377223578556923
FUCA2,6,143495726,0.377359353823513
L1TD1,1,62206630,0.377479554569011
ZNF331,19,53569383,0.377482646168795
OSBPL6,2,178306197,0.377597122728059
GJB3,1,34784764,0.37761229957917
BNC1,15,83257555,0.377614833256286
EFCAB1,8,48724745,0.377621600202218
ZNF319,16,57996723,0.377777811359321
HTR1A,5,63960651,0.377904190712901
PSPC1,13,19703197,0.37790664829812
ACTL8,1,17823064,0.377913531822157
PRDM1,6,106088205,0.378244423449537
THBS4,5,80035590,0.378269052840096
PHB,17,49404995,0.378284178463914
TUBA1C,12,49227960,0.378318371164152
SCGB1D1,11,62190286,0.378596071337601
MON2,12,62484209,0.378711957883054
MGME1,20,17969945,0.378822246918188
FAM174A,5,100535540,0.378823233512963
SPAG17,1,117963815,0.378833970631703
METTL25,12,82358650,0.379142464842885
CCDC71L,7,106660196,0.379188695423462
ZNF564,19,12526508,0.379260708866515
KRI1,19,10553973,0.379290151410543
C10orf76,10,101847550,0.379302608812365
PRKCQ,10,6428221,0.379332900577067
POMC,2,25161158,0.379358530745835
OR2D2,11,6891596,0.379384249628921
CCDC168,13,102729485,0.379435045140648
OR2C1,16,3355946,0.379444362371946
IRAK4,12,43768118,0.3794922047814
ZNF688,16,30569935,0.379760086930387
GIMAP6,7,150627720,0.379763469629115
AKR1A1,1,45561799,0.379784417482391
ANKRD24,19,4199717,0.379819897985067
CTCFL,20,57498565,0.379899004641287
POLQ,3,121432350,0.379962785473591
RRP1,21,43789657,0.380103352146095
KIF5A,12,57550303,0.380137987626591
GTF2F1,19,6380324,0.380348185444237
CCDC77,12,409384,0.380359446281877
KIF12,9,114091896,0.380377454280464
SFT2D3,2,127701554,0.38040712669739
IGFBP3,7,45914852,0.380416763238238
KIAA1522,1,32741965,0.380648244172282
GMPS,3,155893561,0.380688527189223
SIRT4,12,120303575,0.380693275991224
KLK2,19,50873498,0.38069440107531
MYLK3,16,46709594,0.380724756774127
SNX20,16,50668026,0.380750657613832
VANGL1,1,115651463,0.380758632956902
C10orf111,10,15096388,0.380790246614598
ST20,15,79898938,0.380848855272148
ALDH1L1,3,126103846,0.380899641972825
TAS2R39,7,143183430,0.380955144987265
ZRANB3,2,135200359,0.381066772955917
SARAF,8,30065991,0.3811596521094
RFX1,19,13962759,0.381418984766062
LMBRD2,5,36104091,0.381499739012144
NFKBIE,6,44260104,0.381725263469973
YTHDF1,20,63196710,0.381769265346077
C5orf47,5,173989291,0.381839950727154
S1PR2,19,10223846,0.382240452598508
SLC22A16,6,110424907,0.382282530222809
KIF2C,1,44740921,0.382511570750548
ECE2,3,184249720,0.382589287608301
PTPDC1,9,94084567,0.382606903369429
MEMO1,2,31869909,0.382678065092418
GFRA4,20,3659935,0.382847430717275
LDLRAD1,1,54009013,0.382932877541586
ZSWIM5,1,45018516,0.38299182126072
ANKH,5,14711205,0.383047523220421
AFTPH,2,64551498,0.383116303434734
VTI1B,14,67651432,0.38311889063831
WWTR1,3,149520903,0.383307074046271
UBTFL1,11,90086025,0.383319578959943
ZNF841,19,52065184,0.383374445032724
ZNF669,1,247100388,0.383478857466568
LIX1,5,97094770,0.383498936399706
TAF8,6,42050543,0.383679061492139
SEPT10,2,109544135,0.383688241650475
NHSL1,6,138424149,0.383719677126186
OR8B2,11,124382445,0.383786678633808
ZNF700,19,11947242,0.383880462202148
NREP,5,111730977,0.383968655754863
CRLF1,19,18594079,0.383988507129161
PBRM1,3,52548097,0.384165886687926
ZC3H12D,6,149450795,0.38417378386332
OTULIN,5,14664825,0.384242617610994
CCDC51,3,48432413,0.384281308499054
KRT83,12,52314648,0.384296005873715
MAP1S,19,17719512,0.38441229045382
TUSC5,17,1280023,0.38451059238967
SERINC2,1,31409842,0.384531495924725
CCDC89,11,85685019,0.384533727716335
SAA2;SAA2-SAA4,11,18245918,0.38454998732616
SPON1,11,13962921,0.384554367944621
BOLA2-SMG1P6,16,29446830,0.384573922032574
PPIAL4D;PPIAL4E;PPIAL4F,1,145241638,0.384603969006705
RTP4,3,187368554,0.384605753016696
FAHD1,16,1827266,0.384623531961052
NAGA,22,42060335,0.384656775663082
NAPSA,19,50358591,0.384675082625415
GIMAP8,7,150466723,0.384754834106646
MFSD10,4,2930854,0.384961296721439
SPHK2,19,48620539,0.385425407755193
RBKS,2,27781671,0.385515845235466
TG,8,132867053,0.385563372244261
RASSF1,3,50330630,0.385613833388312
FPR1,19,51746043,0.38564129997866
POTEJ,2,130611617,0.385642706872189
MYO1B,2,191276927,0.38570559089276
OR10G3,14,21569804,0.385815099026707
CDK5R2,2,218959849,0.385864136638092
INCENP,11,62128823,0.385905935675211
ZNF710,15,90067285,0.385940717304903
SMAP1,6,70668043,0.385958766811609
SUOX,12,56002545,0.386003636581334
CHST2,3,143120839,0.386046444722317
OR11L1,1,247840983,0.3861050598744
PNPLA2,11,819725,0.386147631334296
CIR1,2,174348633,0.386209344473074
KCNMB1,5,170378732,0.386372256581275
ZNF45,19,43913467,0.386447368415828
VTCN1,1,117147696,0.386559211902901
CTNNA3,10,65920418,0.386596634814214
GPATCH8,17,44397668,0.386761215936153
SLC5A11,16,24858657,0.386762318285841
OR2L2,1,248038269,0.38680584108176
ABL1,9,130714335,0.387058465848409
PAPD4,5,79619658,0.387067287797837
OR5B21,11,58507189,0.387362649181103
SWT1,1,185166612,0.387392129425077
ATAD3A,1,1512309,0.387592688056007
MCTP1,5,94708574,0.387649166410147
CRIP2,14,105473250,0.387694351973511
PRR25,16,805449,0.38773527987691
