SNP,Chromosome,Position,trait1
UBASH3B,11,122656068,0.0576069437049647
GHRH,20,37254288,0.0576969050248001
SGCD,5,156344500,0.0578182981826816
PDIA3,15,43746546,0.0578900306660756
TRAM1,8,70574940,0.0579334482290146
HTR6,1,19665760,0.0579378657516497
GPIHBP1,8,143213275,0.0579831642400717
C5orf63,5,127051820,0.0580461999802975
NUB1,7,151341826,0.0580722401512367
CSNK2A2,16,58164076,0.0582827867386643
XPOT,12,64410054,0.0583659482047025
PCSK9,1,55039845,0.0583673004298454
ALKBH3,11,43882666,0.058517431004849
SFXN4,10,119141302,0.0585950977497925
ATPAF1,1,46635823,0.0586096271311501
TARS2,1,150487453,0.0586406300200302
NRXN1,2,49921971,0.0586472072372148
PPAT,4,56395402,0.0587157316848138
FAM186A,12,50327398,0.0587315676349904
PPRC1,10,102133070,0.0587745915581731
RBM38,20,57391610,0.0588025346593889
PRSS1,7,142752433,0.0588452510501203
GLYATL1,11,58943301,0.0589405244972283
METTL21C,13,102686047,0.0589553208769377
WDR76,15,43827052,0.0589763532118962
LRRC3C,17,39943953,0.0590818687035126
ENTHD1,22,39743714,0.059175163679398
PLVAP,19,17360537,0.0593038988366154
RIMKLA,1,42381028,0.0593453030559236
BMP1,8,22165406,0.059357276328624
TPI1,12,6867456,0.0593652969752314
CHIT1,1,203216897,0.059478071684297
ACSM2B,16,20537261,0.0595585141208377
CEP97,3,101726606,0.059560872300401
HSPB3,5,54455810,0.059616028003273
FOXP1,3,70959299,0.0596482807936315
VPS13C,15,61854469,0.0598700098249878
HAPLN1,5,83641500,0.0599441709126056
CDH13,16,82627076,0.0599461406767166
UBE3A,15,25340227,0.0599841749359816
DNAJB14,4,99901086,0.0600222704517853
EEA1,12,92776085,0.0600319320164093
LRIT3,4,109848202,0.0600382706715666
CYFIP2,5,157285467,0.0602254718484627
TMEM9B,11,8948339,0.0602641973895606
MS4A1,11,60462412,0.0603499421019267
SH3BGRL3,1,26280162,0.0603540897761629
ACSL6,5,131954272,0.0604209821784754
ZNF565,19,36182471,0.0604392985901985
ACAA2,18,49783854,0.0606038209094827
SOCS5,2,46758547,0.0608328535232673
SULF1,8,69563980,0.0609759832030019
MAF,16,79594472,0.0609880539729312
BMPER,7,33905635,0.0612710726120949
DTWD2,5,118840924,0.061290531891948
UBE2E1,3,23807318,0.0613733891699116
C1S,12,7062477,0.0613767744875976
SPSB3,16,1777105,0.0614032541238931
MSTO1,1,155610262,0.0614966629570651
ZNF534,19,52431448,0.0615596242051403
AKR1E2,10,4826329,0.0615696519964517
ST6GAL2,2,106806706,0.0616281002407283
C2orf83,2,227611429,0.0618519179148943
C6orf226,6,42890490,0.0619021658055585
AMPD1,1,114673149,0.0619033867255641
ZNF45,19,43913392,0.061964229516325
C8orf4,8,40153535,0.0619991438354318
PAPD7,5,6737611,0.0619991959708923
SMKR1,7,129512259,0.0620158870129596
YBX2,17,7288808,0.0621962795749257
CALHM3,10,103473220,0.0622392842121425
C3orf22,3,126549876,0.0623282298249141
OR7C1,19,14799204,0.0623914611867354
LSP1,11,1853147,0.0625389385578995
PSPH,7,56011767,0.0625517532770128
STRIP1,1,110034645,0.0626411538276289
HIST1H4I,6,27139310,0.0627910253077615
ATF7IP2,16,10430630,0.0627973869397304
NFU1,2,69396278,0.0628107628258524
GNAL,18,11689659,0.0628170783278328
SEPT11,4,76949907,0.062944450277874
CRYBG1,6,106512414,0.0630819281124058
GBP3,1,89007747,0.0634747661319496
LEMD3,12,65169601,0.0634910745196089
FGF22,19,639929,0.0635000373167277
IQCC,1,32205706,0.0635473708258278
GPR183,13,99295068,0.0635610510232735
ACVR1C,2,157533941,0.0636584607105113
DNALI1,1,37556966,0.0637303443242817
ANKRD33,12,51888190,0.0637647042944715
NYNRIN,14,24399263,0.0638029098299315
PPID,4,158709753,0.0638072999746527
ATP5G1,17,48893434,0.0639430306995996
NAA50,3,113721787,0.0639894003914395
FCGR3A,1,161543028,0.0640269346246243
EDEM2,20,35115507,0.0642233984241355
MPP6,7,24641727,0.0643387876164004
GINS1,20,25407869,0.0645005962501775
IL12A,3,159989066,0.0645015068816496
THAP10,15,70882508,0.064780063825814
FAM173B,5,10227448,0.064785599004104
MAPK4,18,50663974,0.0648862161254334
CBLN4,20,55998598,0.0649069086209834
SMIM12,1,34855739,0.0652158491269852
NKIRAS2,17,42021602,0.0652362131649098
SUN2,22,38736275,0.065259095727119
CCDC88A,2,55291715,0.0653738814782059
VIL1,2,218423807,0.0653814548575113
RABGGTB,1,75786272,0.0653844357203269
SMC2,9,104095388,0.0653907446213809
ACOT7,1,6264601,0.0653987280918441
PEAR1,1,156903927,0.0654008930921109
OTOL1,3,161496821,0.065529903225139
TSPYL4,6,116252773,0.0655504102295779
HNRNPK,9,83970264,0.0655836928821713
GJD3,17,40362936,0.0655865834629418
SURF6,9,133331882,0.0655901254091211
SH2D7,15,78092610,0.0656888764340851
REXO5,16,20806975,0.0658573984406474
YLPM1,14,74763531,0.06590208056856
ACTL6A,3,179569838,0.0659804611254634
EPM2A,6,145627418,0.066109864656697
RASAL2,1,178094493,0.0661478524530034
ZNF264,19,57191939,0.0662011672377338
LRRC74A,14,76826496,0.066227746656947
JSRP1,19,2252339,0.0662386399320055
RBFA,18,80034502,0.0663626611722175
STAMBP,2,73830873,0.0663705811858359
EAF2,3,121835320,0.0664048690313693
TOPAZ1,3,44242064,0.0664597345822318
SRRD,22,26483892,0.0664725684510109
ANKFY1,17,4167790,0.0665318060845592
SUSD3,9,93058762,0.0667010531130772
TRAPPC5,19,7682270,0.0667546592377689
MPP4,2,201645242,0.0667955906040737
GLT6D1,9,135624117,0.0668462639620524
PCED1A,20,2835481,0.0668704510722808
ANKRD40,17,50696035,0.0670004418943212
POTEE,2,131218415,0.0670033292517191
NOLC1,10,102152411,0.067008754257978
CYSTM1,5,140194503,0.067089833577239
FBXO40,3,121621442,0.0671253624275812
OR52K2,11,4449342,0.0673004985580956
PPP6R2,22,50393910,0.0673277885442102
DCAF13,8,103414992,0.067333141561366
SLC6A15,12,84861658,0.0674427056253899
AURKB,17,8204876,0.0674472134182349
ACRV1,11,125672614,0.0675588754685396
ALKBH8,11,107504687,0.0676017294524665
MSI1,12,120345604,0.0676910346329289
KDM1A,1,23019610,0.067733851107095
PTPRE,10,127907288,0.0677422058067307
PFKFB3,10,6146387,0.0679477858295197
LRRC59,17,50383002,0.068002579327488
GRK7,3,141778301,0.0680363313307532
SLC22A24,11,63079972,0.0681044704960378
MTURN,7,30135155,0.0681128569102525
INPP5B,1,37862356,0.0681183967967898
DOK3,5,177503062,0.0682430484838926
FLCN,17,17213662,0.068500551499955
SOST,17,43755362,0.068723095599136
CNTRL,9,121088346,0.0687526145308912
BEST2,19,12752599,0.0687943677016256
CCNL1,3,157148260,0.0688392072072354
ZNF286A,17,15700311,0.0688964514805138
DNTTIP2,1,93870695,0.0689741031771974
UBTD1,10,97499211,0.0690152975103601
PKP1,1,201283761,0.0690227091393891
STOM,9,121339639,0.0691586431713627
ANKRD11,16,89268541,0.069303257640275
NRN1L,16,67884906,0.069351317961626
TFAP2C,20,56631205,0.0693818365570354
DIDO1,20,62879234,0.0694739388784169
SCD,10,100348078,0.0694917616360788
CADM2,3,84959613,0.0695021789367235
EIF4A2,3,186783615,0.069568204555133
DEGS1,1,224183363,0.0696130026826381
TCF3,19,1611721,0.0696138494950855
LRMP,12,25069423,0.0696440290192342
CYB5A,18,74253606,0.06973249852285
ZNF225,19,44118191,0.0697361132191333
WWOX,16,78099788,0.0698149771940574
TFDP2,3,141952531,0.0700454655652603
ZFP62,5,180848792,0.0700915519777292
CROT,7,87349094,0.0701204956226295
EIF2AK4,15,39934196,0.07023819773238
FBRS,16,30659823,0.0702512323831019
JMY,5,79236652,0.0703044520409795
PCDHA5,5,140821777,0.0703703747999722
C10orf53,10,49679698,0.0706418496979304
GSS,20,34928846,0.0706505779990799
SYCN,19,39202994,0.0706768921859818
C19orf60,19,18588812,0.0707852877609282
TRAM1L1,4,117084318,0.0708373080165032
IFI6,1,27666442,0.0708595997719015
SPRR3,1,153003025,0.0708602435559769
VAPB,20,58418232,0.0708882574086669
WDR37,10,1072208,0.070888281710319
CYP4F22,19,15525355,0.070974269626546
PTPA,9,129111623,0.0710959136034307
C1orf106,1,200891512,0.0711600049697224
MBIP,14,36299118,0.0712382113794096
PLEKHD1,14,69484975,0.0714387093130066
C11orf96,11,43942905,0.0714437794053642
OSBPL3,7,24800209,0.071443942079237
OR1C1,1,247757475,0.071557625178904
ACTG2,2,73901414,0.0716954337170206
CAPN2,1,223712656,0.0717304827153911
PCNX1,14,70907888,0.0717588089761076
SFR1,10,104122188,0.0717728344525554
SYT13,11,45244086,0.0717796382069644
ANAPC2,9,137174986,0.0719819468081093
SOAT2,12,53103582,0.0720079686039423
TAB2,6,149370038,0.0720753957188129
MAPK7,17,19378914,0.0721991356587877
KLHL20,1,173716059,0.072266136489838
ATG4D,19,10544124,0.0723054748896733
TUFT1,1,151540379,0.0723304539569302
MITD1,2,99169440,0.0723855902723126
C12orf71,12,27081187,0.072460400177465
LETMD1,12,51048366,0.0724615047363472
MTMR11,1,149928893,0.072566020836026
EHBP1L1,11,65576330,0.0725667418159606
CASTOR1,22,30285642,0.0725957129776214
SGK1,6,134170275,0.0726978024177781
MTHFSD,16,86532039,0.0727221015822412
CAPN9,1,230747512,0.0729129836201426
CPA2,7,130266903,0.0729442762086965
PRKAR1A,17,68515418,0.0730008359654828
CDK5R2,2,218959845,0.0730478945443184
IKBKE,1,206473243,0.0730676340388812
TBC1D5,3,17160983,0.0731896302084524
PRKD3,2,37253193,0.0732426171448444
ARL15,5,53886649,0.0733717734868874
TINAGL1,1,31577156,0.0733731009204021
PGPEP1,19,18340683,0.0734310578989533
OMA1,1,58480975,0.0734421734282132
BBS9,7,33146263,0.0734594003879223
THUMPD3,3,9365071,0.0737573194139839
ACTA1,1,229431534,0.073872650689446
VANGL1,1,115651463,0.0738783683430997
DNAJC9,10,73243426,0.0739066777987379
NXPH1,7,8751027,0.0739893964443296
OR5D14,11,55795557,0.074006145456296
PCNX3,11,65616363,0.0740505889562889
RHOJ,14,63204879,0.074060584240535
ACTN1,14,68874933,0.0742880713354808
CCDC157,22,30366005,0.0743991887046005
MAP3K20,2,173091036,0.0744303612576774
FTO,16,53704198,0.07454119708434
ASNS,7,97852275,0.0746181867348029
CD226,18,69864336,0.0746182207664476
VPS50,7,93239894,0.0746914175970251
MUC12,7,100990631,0.074693193487016
C1QTNF2,5,160349178,0.0747177139908413
ME1,6,83211930,0.0748571823177483
ACVR2B,3,38454344,0.074963469118717
CD248,11,66314806,0.0751114097449089
EIF5A,17,7307072,0.0751899554096016
MCHR2,6,99920952,0.0752029191393139
XKR6,8,10897996,0.0752765897734772
KLRC4,12,10407655,0.0753265592557781
SIGLEC5,19,51612247,0.0754474803899096
RRM1,11,4106154,0.0755836026204904
CACNA2D1,7,81950402,0.075588477021124
SAR1A,10,70152514,0.0756176266936135
BMP2K,4,78776571,0.0756312108547323
FBXO10,9,37512554,0.0756573389176048
KIAA1614,1,180916176,0.0757035959204266
NOMO2,16,18520766,0.0758192142255253
INHBE,12,57455541,0.0758252882790369
ABI3BP,3,100750532,0.0758419215835728
FAM189A1,15,29123440,0.0760127063586412
ZBTB32,19,35714699,0.0760582503774231
TPSB2,16,1228652,0.076070205412881
TLDC1,16,84479921,0.0761325123428138
UBE2D3,4,102798940,0.0763667738906807
CRYGS,3,186538709,0.0770110230004515
MTA2,11,62593900,0.0771131617286407
SPINK13,5,148270075,0.0771738034665751
INSL3,19,17816870,0.0772083683039296
TMPRSS11A,4,67911369,0.0773518272370598
ECH1,19,38815613,0.0773789290754502
ZNF432,19,52033722,0.0774110482952017
DNAH5,5,13691986,0.0775653591914176
RMDN1,8,86474311,0.0776737902015632
ILDR1,3,121988380,0.0778117763567165
FGD5,3,14819079,0.0778330868888978
ZNF439,19,11848888,0.0781712128169292
KPNA3,13,49701892,0.0782856011355501
MARCH1,4,163528755,0.0783885890712833
TIFAB,5,135449477,0.0784054104237045
BAHD1,15,40458469,0.0784480834066817
WWTR1,3,149520857,0.0784603795572185
FRZB,2,182834856,0.0784654595860991
ARMC12,6,35737132,0.0784679374551506
C1orf198,1,230839859,0.078491981161505
OR10H3,19,15741410,0.0788244063368061
RNF168,3,196471829,0.0788943600989538
ZSCAN4,19,57676158,0.0789052794456049
CACNA1E,1,181483817,0.0792316503237438
MED7,5,157138737,0.0793206750249952
SLX1A;SLX1B,16,29457641,0.0793307823619456
CASC10,10,21495635,0.0794164659356627
C2CD5,12,22449774,0.0794292407281856
OR56B1,11,5736572,0.079478502722848
PCGF1,2,74505352,0.0794942752482991
IARS2,1,220094217,0.0796257130374712
ADGRG1,16,57650301,0.0796997615541899
POTEF,2,130074251,0.0797717838977263
MRPL28,16,367691,0.0797743399434379
OR4L1,14,20060048,0.0798040228424551
RC3H2,9,122849639,0.0798040516691602
ZNF713,7,55912655,0.0798492647839829
SGSM3,22,40401596,0.0798895509079645
ACVR1B,12,51951744,0.0800331317272952
SRSF7,2,38745165,0.0800927489151786
AADAT,4,170061894,0.0801197489548169
GANC,15,42274503,0.0803144353197235
HSD17B13,4,87305219,0.0803395374445252
PAQR3,4,78920555,0.0804595327431066
DLGAP2,8,1668482,0.0804776966737895
SAYSD1,6,39105464,0.0805058840771371
MYLPF,16,30375831,0.0805971462002995
ELOVL1,1,43363929,0.0806378270410104
ACADSB,10,123009030,0.0806707429367371
NAT14,19,55485711,0.0807256053299826
TPM2,9,35682134,0.0807997518835262
RAD23A,19,12947854,0.080868942619483
SAMD9L,7,93131254,0.0811173433155452
CALCB,11,15074719,0.0811231443845196
C12orf75,12,105330913,0.0812369677948386
IYD,6,150369042,0.0812385821028596
OR1F1,16,3204253,0.081360524301308
YEATS2,3,183715179,0.0814225760514408
RAB4B,19,40780034,0.0814272898083614
BMP5,6,55755540,0.0814339092593709
HAUS4,14,22946529,0.0814591341450096
SEPT7,7,35801214,0.0815084260398805
NUP62,19,49908280,0.0815982844937914
TONSL,8,144429153,0.0816525466208609
HSF2,6,122399780,0.0817362484647479
GALNT8,12,4720691,0.0818333287543538
ABCC2,10,99782846,0.0818567243701379
EEF1G,11,62559701,0.0819095136077105
C11orf68,11,65917466,0.081919814676477
ZSWIM4,19,13795662,0.0819476178553271
DNAJC25,9,111647144,0.0819497085967107
USB1,16,58001485,0.08202561877879
C2orf72,2,231037567,0.0820378236066825
DNAL4,22,38779496,0.0820829243236474
AGPAT4,6,161136566,0.082274235362101
TXNRD1,12,104215804,0.082389416011027
TPM3,1,154169348,0.0824255220217919
ALDH1L2,12,105024426,0.082459436493332
TMPPE,3,33092839,0.0824754056842834
PF4,4,73981221,0.0825691153780981
PIGY,4,88521639,0.082578220568498
THEGL,4,56530708,0.0826445469549797
TMEM200C,18,5890203,0.0826801068444591
C3orf70,3,185083017,0.0827480505465952
WDYHV1,8,123416865,0.082977767667579
ZFP28,19,56539019,0.0830163558679637
PTPN22,1,113814915,0.0830605826108293
BBC3,19,47221708,0.0830656193825586
ZNF799,19,12390467,0.0830663999112345
LOC110117498-PIK3R3;PIK3R3,1,46043701,0.0830841241845418
CXCR5,11,118883969,0.0830872468308093
ANKRD10,13,110879645,0.0832070513451422
MIEF1,22,39511313,0.0832366591348184
TMEM39A,3,119432010,0.0832711439333366
ZBTB11,3,101651171,0.0834913481065902
LMAN1,18,59331099,0.0835115537308945
ABHD15,17,29562577,0.0835613062483658
HIGD1A,3,42785287,0.0837108681085897
CCNH,5,87394447,0.0837438768790273
MCM6,2,135840843,0.0838783676955108
BSPH1,19,47976723,0.0838806236889102
TMEM155,4,121760333,0.0838823853318851
SHISA7,19,55433248,0.0840161511571661
OCEL1,19,17226257,0.0841486140377322
FAM84A,2,14634010,0.0841640419702513
ZNF688,16,30569935,0.0841686723343198
APLF,2,68467733,0.0842169178320629
VTCN1,1,117147696,0.0843738413242054
KIF16B,20,16273260,0.0843853852829437
IL17RB,3,53846592,0.0843885167194699
UBE2V2,8,48043045,0.0844438960768829
ELOB,16,2771485,0.0844723390411144
IPO5,13,97969815,0.08460023113168
CCDC90B,11,83261918,0.0846818885116567
CR2,1,207454422,0.084836411697959
PET117,20,18137958,0.0848398046349402
OR8B2,11,124382412,0.0848769225148617
IQSEC1,3,12899389,0.0849933794122008
RASSF10,11,13009604,0.0851804017924533
TJP2,9,69174391,0.085344954735437
GPRIN2,10,46549365,0.085359156433826
ZBTB4,17,7462005,0.0853610830644949
FEN1,11,61795377,0.08536264724098
KLK10,19,51014804,0.0854486404992257
WNT7A,3,13818966,0.0854581579862848
SLIT3,5,168666473,0.0855443523566816
MRPL2,6,43054282,0.0856342455933926
GTF2E2,8,30578921,0.0856366927839152
C17orf80,17,73235511,0.0856434879514679
RAPGEF3,12,47737604,0.0857591904224142
DOPEY1,6,83097006,0.0859481576978778
SIRT2,19,38879170,0.0860220714219141
WASHC1,9,14811,0.086029575581176
TUBGCP6,22,50217753,0.0860907415689499
C7orf33,7,148590929,0.0862011116341793
SLC24A4,14,92323835,0.0863978229051314
SLC5A10,17,18952208,0.0864506899325377
SLC16A4,1,110363789,0.086529208942897
MRPL37,1,54200259,0.0865755919337821
AMN1,12,31672371,0.0865816369407186
HACD3,15,65530638,0.086640659534818
ZNF772,19,57473278,0.0867086926430221
GCH1,14,54843821,0.0867194574384449
STRADA,17,63703657,0.0868072571806349
ABI3,17,49210764,0.0868505062379633
KIF1C,17,5000250,0.0868729516067426
CNBD1,8,86866497,0.0869440523770878
ZNF189,9,101399170,0.0869803528310874
ATP6V0E1,5,172983876,0.0870053965661688
ELOVL6,4,110051341,0.0873399660547691
PRAMEF10,1,12892965,0.0873964393027468
TCERG1,5,146447359,0.0874103374335424
ENPP4,6,46139589,0.087444978301938
NETO1,18,72749075,0.087492199417321
PPAN,19,10111113,0.0874962398826388
SMIM20,4,25914316,0.0875245892006951
TM9SF3,10,96522294,0.0877949631399013
AKIRIN1,1,38991426,0.0877976798716271
DISP1,1,222942846,0.087813595060161
BAIAP2L1,7,98293528,0.0878518637485901
MALT1,18,58671668,0.0878696766837147
CGREF1,2,27099789,0.0879343216717547
SMIM15,5,61159972,0.0879637427201143
TNFRSF25,1,6461445,0.0879892790284157
ZNF596,8,242891,0.0880040524210752
BEGAIN,14,100538013,0.0880268139342129
AP1AR,4,112232119,0.0880994304177128
CD59,11,33710131,0.0882233732443015
PLEKHA5,12,19129839,0.0882960580673745
BCL7B,7,73537311,0.0883486995187512
CWF19L2,11,107326917,0.0884855775644346
ASH1L,1,155337668,0.0885043808792406
VCP,9,35057129,0.0885446099845877
CST9,20,23603541,0.0886630892470827
VWC2,7,49775463,0.0887779007174994
ZADH2,18,75201429,0.0887788064329023
ACOT1,14,73537426,0.0889004695454461
KIN,10,7756094,0.0890281272798922
GIMAP8,7,150466701,0.0891239615131469
GNB1,1,1789086,0.0893102794532501
RACGAP1,12,49990272,0.0893608453764143
LHX9,1,197912540,0.0893677910713914
CLIP4,2,29121468,0.0893716113362037
ZDBF2,2,206281880,0.0894223875593334
ALG8,11,78100990,0.089435449308136
C4orf48,4,2042001,0.0895668737918885
OSTC,4,108650656,0.0896449360661067
PRRT2,16,29813059,0.0896893095201632
NBPF3,1,21445086,0.0897140982645541
TMEM132E,17,34581078,0.0897730866172448
BHLHE40,3,4979736,0.0899532718355841
ALDH3A2,17,19648973,0.0900240674054931
TRAPPC10,21,44012512,0.0900709578159449
MYH6,14,23382051,0.0901179227457192
FGB,4,154563022,0.0902049477342268
IFI44,1,78650206,0.0902589056444896
ARHGAP23,17,38460910,0.0903368254463776
FUOM,10,133355399,0.0903607286765608
CNOT11,2,101252967,0.0904098346207812
GDPGP1,15,90240909,0.0905751506216446
ALDOA,16,30066899,0.0906859749405938
TRIOBP,22,37701372,0.0907131070825336
GLB1,3,32997067,0.0912315785149899
GCM2,6,10874003,0.0912376514581269
ELOVL7,5,60754640,0.0912941617348397
DNAH10,12,123762532,0.0913228705495897
CFD,19,860671,0.0913924880161621
CNN2,19,1026666,0.0913961978427011
KLHL32,6,96967077,0.0915013976139012
ENDOG,9,128818725,0.0915746732980209
XBP1,22,28795194,0.0916353996988155
WDFY2,13,51584704,0.0916413900794778
PPBP,4,73987298,0.0916683312938903
HIST1H2BC,6,26123610,0.0917676712058435
C7orf55-LUC7L2;FMC1,7,139341386,0.0918137328538536
LMX1A,1,165203885,0.0921897306910548
RASL12,15,65054939,0.0921951994589388
SP140L,2,230327274,0.0922844014920754
FAXDC2,5,154820359,0.0923269982142113
TEX44,2,231592958,0.092410162914957
ITGAV,2,186590370,0.0925416091487375
CYP3A5,7,99648307,0.0925766063120942
FAM26F,6,116461939,0.0927698091973018
BPIFC,22,32414316,0.0928470485003855
HIST1H2BG,6,26216352,0.0928972263186402
ZNF510,9,96758780,0.0929034479577362
CGB2,19,49032096,0.0929824625517899
SERBP1,1,67413247,0.0929829531654024
AADACL4,1,12644607,0.0931636195754139
TFAP4,16,4258072,0.0931737636700288
NADSYN1,11,71453283,0.0932076652543629
TMEM236,10,17752323,0.0933289598528916
PNKD,2,218270537,0.093344115526696
RIDA,8,98102855,0.0934767686203841
NOVA2,19,45939952,0.0934816537958615
MRPS18A,6,43671767,0.0935789733065648
RRP12,10,97357104,0.0936546988412672
EPYC,12,90964160,0.0936995569854673
FSD1L,9,105461546,0.0937154156059957
UBOX5,20,3110120,0.0938005767250537
UBXN1,11,62676740,0.0939932452251085
UTP3,4,70688693,0.0940500864823421
ABAT,16,8735758,0.0941046267550388
OR2L13,1,248099422,0.0941709888068222
SPOUT1,9,128822776,0.0941955893484043
TPBG,6,82364967,0.0943338841226056
SCN7A,2,166405624,0.0949449188411239
PGAP2,11,3797868,0.0949764361687654
MT1B,16,56651961,0.0950288611547709
PGD,1,10399633,0.0951049052466252
FGF6,12,4434219,0.0951335396777071
GJA8,1,147907990,0.0951731909358117
CD247,1,167431688,0.0951869097601379
ISG15,1,1013987,0.095233193216304
PHOSPHO2,2,169700987,0.0952372038626309
ITGAM,16,31260072,0.0952759570880365
SPATA31E1,9,87882902,0.0953562687049522
ATG10,5,81987607,0.09543251826776
CABP2,11,67519155,0.0954542325281295
TIGAR,12,4321276,0.0955897617819801
PDE6G,17,81651100,0.09567366123801
SOX10,22,37973567,0.0956864023970075
TEX38,1,46671935,0.0957835626033687
POM121C,7,75418807,0.0958425382177198
IMMT,2,86144270,0.0958638776889369
ITGA1,5,52788382,0.0959877990020594
LOXL3,2,74533645,0.0960214451075427
LDLRAD3,11,35944112,0.0961012144595181
TRPM7,15,50561691,0.0961959552194533
PLD1,3,171603162,0.0962632244017411
IFNL3,19,39243633,0.0964296763297475
UBQLNL,11,5515024,0.0964331403602494
OR6C65,12,55400539,0.0966334169867643
PLIN4,19,4504467,0.0966515002577176
PPP1R27,17,81833758,0.0968020521188925
CHRNB1,17,7445153,0.0968901358324759
SCGB1A1,11,62419103,0.0969028054713327
PDZRN4,12,41188458,0.0969328338245543
TRIB3,20,382561,0.0969562373954331
CAPZA2,7,116888131,0.0969655911937666
MRPL34,19,17305900,0.0969937354914877
SNF8,17,48930485,0.0971788383179201
GSG1L,16,27791402,0.0972892238237679
MSANTD3;MSANTD3-TMEFF1,9,100442010,0.097333320771153
CAGE1,6,7326872,0.0974025909237253
P4HA3,11,74267074,0.097468698051851
PRR12,19,49591697,0.097484524262894
KIF7,15,89628427,0.0976273344237973
C1orf189,1,154199441,0.0976646703318497
MPND,19,4343598,0.0976701796434321
ASPN,9,92457346,0.0976835991637132
KRTAP4-6,17,41139870,0.0979482185698733
REEP6,19,1491273,0.0980626725535656
CBR4,4,168990152,0.0981842543909496
HOXD1,2,176188803,0.098447816134497
SMAD5,5,136153765,0.0985337241292576
TAF5L,1,229594319,0.0985453150366107
ADAMTS6,5,65151927,0.0987043959338303
AIRE,21,44286007,0.0987466245138131
CR1,1,207496259,0.0991124888929942
REPS1,6,138905069,0.0991880369097466
EFNA1,1,155127987,0.0992660613829704
FOXRED1,11,126269213,0.0992872721147914
HS1BP3,2,20619006,0.0993081684912447
MERTK,2,111898740,0.0993131321720964
F2,11,46719245,0.0993545374418844
PRKCD,3,53178430,0.0996034469982909
UBE4A,11,118365093,0.0996913852861258
TXNDC12,1,52020976,0.0997338960448952
MBL2,10,52768151,0.099972578773673
ZNF346,5,177022740,0.100237395536844
KCNQ4,1,40784103,0.100357919327912
GPR12,13,26758836,0.100412269516796
GTF2IRD2,7,74797024,0.100501043076635
EGF,4,109913352,0.100544738033431
POLR3C,1,145824531,0.100627141609566
MAP4K4,2,101698127,0.100767526958544
CACYBP,1,175000181,0.100824118756757
SIK3,11,116846430,0.100965518409079
SLC25A34,1,15736501,0.100990396226727
PAXIP1,7,154946405,0.101034482527822
GP2,16,20311257,0.101130274703309
TOP2B,3,25598306,0.10114292470493
PIGF,2,46581481,0.101162001797701
CLDN18,3,137998869,0.10120794771913
HOMER3,19,18929444,0.10122205195366
SLC30A7,1,100896280,0.101256405157943
CCDC149,4,24808414,0.10137640207187
SPATA5,4,122923143,0.101389913642083
UCN3,10,5373764,0.101442261677562
ARSB,5,78780429,0.101444782708247
RCHY1,4,75482563,0.101665245623984
ATP6V1E1,22,17592730,0.101690404403135
CCDC24,1,43991881,0.101693528334419
ZNF878,19,12043813,0.102055834580365
TRIM55,8,66127341,0.102108726037219
SLC19A3,2,227687410,0.102162579088054
FAM98B,15,38454163,0.102335491554965
TACC2,10,122021989,0.102353175715246
SMIM19,8,42546473,0.10237791899327
RNPEPL1,2,240568591,0.102540204113323
SIDT1,3,113533023,0.102578921342176
EPHA3,3,89107752,0.102636265764564
GRID1,10,85602292,0.102639022544709
TBC1D17,19,49877725,0.102691898070467
RNASE10,14,20510482,0.102788066876009
HCFC1R1,16,3022889,0.102854449126734
DVL1,1,1336147,0.102939401851022
LRRC26,9,137168884,0.10300428164297
PSMD3,17,39980983,0.103154636504169
PTPN11,12,112446290,0.103170262311592
NPDC1,9,137040357,0.103318746354816
WDR66,12,121921351,0.10333516693258
GLUL,1,182384458,0.103423810587758
PFDN5,12,53295572,0.103572769872417
SAMHD1,20,36892937,0.103603905007682
GNAO1,16,56275956,0.103641850560103
TUT1,11,62575099,0.10387540310546
SHANK1,19,50661993,0.103886219774414
SRP68,17,76039775,0.103924079493892
CCPG1,15,55356227,0.103979825286976
MFSD7;MYL5,4,681959,0.103982945974134
SMIM1,1,3775377,0.104020945078862
SCTR,2,119440168,0.104042764747049
COA5,2,98604175,0.104050305532197
BRD4,19,15238387,0.104167823638702
TSTD2,9,97602473,0.104481288960202
HJURP,2,233837578,0.104493025402702
IFT81,12,110127440,0.104669670480215
TSPAN2,1,115050501,0.104683823860182
CH25H,10,89206478,0.104714906223028
MED18,1,28330689,0.104749047419003
AURKC,19,57231253,0.104847915898117
NPAS2,2,100925148,0.104877128259144
ADAM19,5,157480995,0.104940733718897
METTL15,11,28113392,0.105120462955315
MSMB,10,46033437,0.105139178468931
CHMP1A,16,89645921,0.105205699263691
TRNP1,1,26993802,0.105227428337339
FOXF2,6,1389963,0.105276601859276
KLF17,1,44118934,0.105286413775544
CEP152,15,48738251,0.105320870433939
CAD,2,27217564,0.105515682494467
PRKAG2,7,151557218,0.105999809208073
OR1J4,9,122519142,0.106098701312486
OTUD1,10,23439461,0.106140924763689
GOSR2,17,46923196,0.106195782711205
EMC7,15,34084353,0.106277134367254
HIST2H2BE,1,149886335,0.106317415897896
INCENP,11,62128165,0.10632784878807
STEAP1,7,90159804,0.106542901953131
PTPN14,1,214357985,0.106670027851445
HPCAL1,2,10419813,0.10674056720993
KCNK1,1,233614190,0.106759511271249
POLR2J,7,102473656,0.106945636669227
