SNP,Chromosome,Position,trait1
ALDH1L2,12,105024426,0.117500001312091
PRAMEF10,1,12892933,0.117599684921708
NAPG,18,10526157,0.117659087068669
ZNRF4,19,5455492,0.117701295695153
LAMA4,6,112109453,0.117706665536877
KAT8,16,31117692,0.117869992100932
ADAD1,4,122380080,0.118020445193029
TERF1,8,73008895,0.118195881327179
STX1A,7,73700442,0.118201703189573
KRT31,17,41395258,0.118231913638483
COL5A2,2,189034075,0.118359163703953
SCARB1,12,124778474,0.11839261451763
LHFPL5,6,35805671,0.11855873800641
TCTA,3,49412429,0.118594970846907
RNASE9,14,20556459,0.11868203268862
DNER,2,229358548,0.118766607426696
C8orf58,8,22599737,0.118884309291057
IRS1,2,226795018,0.118903876851018
SLC15A3,11,60937232,0.118944239891079
PKN3,9,128702916,0.118966058487666
MFSD13A,10,102469085,0.119136768479256
MLF1,3,158571302,0.119183361592771
IGSF21,1,18108136,0.119189827801984
HIST1H3J,6,27890398,0.119213521511914
SCG3,15,51681756,0.119227486151983
GPAT2,2,96022174,0.119285543076591
NGB,14,77266556,0.119292313014898
SLC13A1,7,123115523,0.119294460847919
PCNX2,1,232984317,0.119399800067447
PCDHB14,5,141223533,0.119435770247433
MSANTD1,4,3249229,0.11945915939617
MYO18A,17,29074775,0.119501686278059
GLE1,9,128504808,0.119503819235095
OR4D5,11,123939645,0.119522947853469
DOCK7,1,62455425,0.119527596119043
C17orf64,17,60422599,0.119550098434659
S100P,4,6693937,0.11961874979697
TOMM40L,1,161226520,0.11968461564504
SMPD3,16,68361210,0.119900278178162
MAPRE3,2,27022225,0.120008284043398
NAT1,8,18216912,0.120204720108714
PIGL,17,16217236,0.120217593447791
BRD8,5,138140112,0.120222309336411
IZUMO3,9,24543243,0.12030262139324
SYNPO2,4,118889049,0.120383888996958
ID3,1,23558965,0.120399652821865
ITGA7,12,55685074,0.120400338806556
LY86,6,6588738,0.120401845532178
C5orf22,5,31532399,0.12065228256099
CADM3,1,159171770,0.120739479961447
OR9A4,7,141918898,0.12080700127847
TRAF5,1,211353259,0.120848044299816
ZNF264,19,57191939,0.120882557762724
RPTN,1,152154770,0.120884239354182
CDKN2AIP,4,183444810,0.1210655819262
HAS2,8,121614128,0.121108197139361
PYROXD1,12,21437752,0.121214702939268
PIH1D1,19,49446556,0.12125186457757
GPR15,3,98532035,0.121293023329646
NDUFA2,5,140645600,0.121429288738294
HIST1H4B,6,26026943,0.121451909949849
PITPNM3,17,6455348,0.121580439539282
ZNF587,19,57850048,0.121628860435965
RNF43,17,58354965,0.121747228302641
OR6K3,1,158717179,0.121786117090328
COG5,7,107203527,0.121872917491642
OR4K13,14,20033851,0.12202723439033
FAM89B,11,65572676,0.122117787117952
CLEC4G,19,7729418,0.122223710486185
SLC17A2,6,25913296,0.12222667832381
FAM24B,10,122849259,0.122277198565135
TUFM,16,28842979,0.12237983828996
TPSB2,16,1228652,0.122406641018481
FBXO41,2,73258990,0.122417282014436
MED28,4,17614655,0.122436708388415
OR1Q1,9,122614739,0.122451399400425
SMC6,2,17665503,0.12246056630701
PIWIL2,8,22279400,0.122570618361959
BBS5,2,169479555,0.122610957858923
PKHD1L1,8,109362581,0.122705177855438
QRSL1,6,106629682,0.122976359660113
SH3BP2,4,2812436,0.122980940029113
HIST3H2BB,1,228458131,0.123019850762834
CCT6B,17,34928049,0.123039228059293
IP6K3,6,33722782,0.123039837788045
CLHC1,2,55175803,0.123129728868822
ATP1B1,1,169106848,0.123226971767912
CFAP70,10,73253986,0.123238422348386
IQGAP1,15,90388352,0.123318528479883
OR2A7,7,144258705,0.123340124614401
TSHZ2,20,53185659,0.123475686748891
PRODH,22,18913242,0.123479858391084
EHBP1,2,62707261,0.123602320293411
VDR,12,47844814,0.123604638790106
RLN3,19,14028205,0.123622868823811
MT1F,16,56658068,0.123627788912858
SEZ6L,22,26169671,0.123780024147872
SMIM18,8,30645312,0.123848919197262
TMEM242,6,157292917,0.123886343581189
OR52K1,11,4488901,0.123925623079611
ABI3BP,3,100750532,0.123946841583458
ZCCHC10,5,132998583,0.124128908988322
CHRNA2,8,27461651,0.124147731715043
SLBP,4,1693637,0.124150574831143
HMSD,18,63953457,0.124157162806142
FAM185A,7,102749218,0.124171433117823
BHLHE22,8,64580797,0.124196384601242
MARCKSL1,1,32334602,0.124236854216216
ASCC3,6,100509436,0.124288893127875
ZNF451,6,57090255,0.124304861181863
MLF2,12,6748808,0.124323698435598
TRAF6,11,36489842,0.124400642317474
SUPT20H,13,37009723,0.124447619472098
CDKAL1,6,20546387,0.124448820611183
RAP1GAP2,17,2796537,0.124459046732564
TSPAN31,12,57745158,0.124494955829026
DDX6,11,118754722,0.124613738161287
STX7,6,132460771,0.124670919186375
RTKN2,10,62197946,0.124677419674379
P4HA3,11,74267074,0.124711003221866
SGPP1,14,63686133,0.124746539426809
GLYR1,16,4805240,0.124751118290962
DCTPP1,16,30424243,0.124763418651017
OR52D1,11,5488707,0.124777402047357
CREB3L4,1,153968529,0.124934016599043
COG7,16,23388922,0.124934250631049
CMTM1,16,66566526,0.124950663871039
POLR1D,13,27622882,0.125092033409379
PMF1;PMF1-BGLAP,1,156213025,0.125169498716094
RANBP10,16,67726447,0.125194511633674
FAM69C,18,74436524,0.125207186844426
BTN2A2,6,26383823,0.125259351601242
OR4N5,14,20143736,0.125421950644524
GMDS,6,1624174,0.125427331217548
FOXO6,1,41361938,0.125429897115892
GNAZ,22,23095727,0.125625766538829
SSH3,11,67303627,0.125666183593129
OR14C36,1,248348781,0.12593533720674
TMPRSS11A,4,67911349,0.125970206481542
RAD21L1,20,1228477,0.125989105859387
ADAMTS4,1,161191047,0.126051793548554
CREB1,2,207555657,0.126103489455571
MECOM,3,169084914,0.126106129163032
NF1,17,31156029,0.126142131552001
FAR2,12,29270477,0.126161654960958
PREX2,8,67952395,0.126198906368215
DPH7,9,137555243,0.126271594786029
SESN3,11,95173319,0.12634763183034
CSMD1,8,2938590,0.126383950303791
TCP10,6,167373185,0.126430780300372
TDRKH,1,151774767,0.126556881105671
CCDC130,19,13751810,0.126732498843997
ANXA7,10,73376113,0.126786324148078
INSRR;NTRK1,1,156842117,0.126799260136173
KIF1A,2,240717371,0.126806784166508
OR10A7,12,55221088,0.126811216384236
CCDC83,11,85865154,0.126963386882886
LRRC59,17,50383002,0.126990800973684
MBTPS1,16,84054456,0.127016758040347
NTN3,16,2471706,0.12704064249603
IGSF3,1,116577347,0.127084362127234
PPP2R2C,4,6323310,0.127150979752064
TMED9,5,177592215,0.127328786700431
CERK,22,46687135,0.127380808847647
SOWAHC,2,109614500,0.127473605740577
OR7C1,19,14799204,0.127617162558086
ATP6V1C2,2,10722854,0.127738463182279
MB21D2,3,192798388,0.127745836703412
JUN,1,58782085,0.127768488295511
STIL,1,47251150,0.127847850373877
MYH8,17,10390464,0.127995025364282
PCBP1,2,70087751,0.128061059317769
ACO2,22,41469151,0.128093361033734
HGF,7,81702589,0.128116214359261
OR2AE1,7,99876069,0.128245421997511
NIPAL3,1,24415816,0.128345206816673
CANT1,17,78993555,0.128475013703819
FAH,15,80153067,0.128476809996221
PGAP2,11,3797848,0.128591352032601
NIPAL4,5,157460138,0.128597860675331
LMTK2,7,98107199,0.128601339456595
GLUD1,10,87051776,0.128648301160331
PDLIM5,4,94455331,0.12869117502802
ALDH7A1,5,126545015,0.128722383873378
PLPPR3,19,812575,0.128763999243597
HOXA13,7,27198227,0.12899271583278
DNAJA4,15,78264323,0.129009674292128
OR1N1,9,122526365,0.129123627218984
DNAL1,14,73645041,0.129132577576621
TBC1D3D;TBC1D3H;TBC1D3I;TBC1D3L,17,37980023,0.129162720787417
TBC1D16,17,79940866,0.12917300077866
SIN3A,15,75372013,0.129234332832526
NUDT8,11,67627981,0.129249585016371
FSCN2,17,81528533,0.129292606342626
TMEM126B,11,85628633,0.129354459868931
SLC25A24,1,108136684,0.129366017580242
GOLGA8B,15,34527638,0.129382524023934
GTF2A1L;STON1-GTF2A1L,2,48620851,0.129475602049819
IFT122,3,129440333,0.129490935414811
ZNF215,11,6932295,0.129509845647046
ALKAL2,2,283116,0.129562300847917
KCNK10,14,88185573,0.129599966267765
TPI1,12,6867456,0.129668717295993
CFAP53,18,50227385,0.129704026006201
MRPS12,19,38931307,0.129753263675731
ZNF732,4,271100,0.129759601111436
ADAMTS15,11,130448976,0.129797451504242
ABHD16B,20,63861543,0.129806999368395
DGAT1,8,144316562,0.129809619482631
TMEM39B,1,32074957,0.129833897625567
DUT,15,48331168,0.129853538346241
ILK,11,6604330,0.129888526279534
KIF17,1,20664624,0.129903295852815
UGGT1,2,128091359,0.129985260681314
SETD9,5,56909653,0.130058824680824
EVL,14,100084709,0.130121179499227
SOHLH2,13,36214480,0.130185693615589
BARHL2,1,90712316,0.130268699714034
RASGRP1,15,38490558,0.130277833945144
RABGGTA,14,24265626,0.13031084164688
CNTLN,9,17135066,0.130340343025358
SEC24B,4,109433876,0.130487368318307
DUSP10,1,221702429,0.130657533207414
LRRC8C,1,89686475,0.130739706964195
BCL2L2,14,23308829,0.130780913166924
PIK3C3,18,41955310,0.1308457360824
C22orf34,22,49620655,0.130865229378488
EIF6,20,35279584,0.130987833644736
NPAS3,14,32939349,0.131046472976002
EIF2AK1,7,6024674,0.131048144195632
ZFPL1,11,65084737,0.13113596097589
ZNF560,19,9466581,0.131155999249863
GNG11,7,93922140,0.131160550016776
EDC3,15,74632621,0.131188395528734
XKR5,8,6811216,0.131196939026445
C5orf63,5,127051791,0.13123559709012
GJA4,1,34794257,0.131259298036902
PRIM1,12,56734197,0.131681304992682
CAMP,3,48223503,0.131764085350066
MOCS2,5,53098609,0.131776986159629
SP3,2,173909949,0.131785925859169
CASKIN1,16,2178566,0.131833927023068
XRCC1,19,43543402,0.131885810299378
COL4A3,2,227164732,0.1319160759399
RPL3L,16,1944838,0.132011719125587
TTC22,1,54781284,0.132150309922849
TNRC6C,17,78049112,0.132216502550821
PTPDC1,9,94064755,0.132272585774781
UQCRB,8,96231067,0.132367356250707
CYP2C9,10,94938683,0.132390152390618
CERS6,2,168456453,0.132430954035227
SLC4A5,2,74221492,0.132535327788648
OR10S1,11,123976698,0.132652576926964
ERP44,9,99982691,0.132677560870385
PPP2R5D,6,42984685,0.132692569010623
MEIS2,15,36892177,0.132710163357745
SOX21,13,94711270,0.132712685353756
CCNI2,5,132747503,0.132835561486887
DCDC2;KAAG1,6,24357654,0.132866701282054
DEFB125,20,87716,0.132870969556053
AKR1B15,7,134568167,0.132960702896461
NFYB,12,104121263,0.133012252588533
TPPP,5,665104,0.133019223209356
BTBD8,1,92080572,0.1331122470523
MPV17,2,27309916,0.133113368333137
ASB3;GPR75-ASB3,2,53670517,0.133143640347196
TGIF2,20,36590913,0.133143641957738
ZNF506,19,19794562,0.133191508725379
OLAH,10,15047295,0.133236554613947
BSDC1,1,32366645,0.133318192416091
TRIM49D1;TRIM49D2,11,89911603,0.133343978891896
TMED10,14,75134917,0.133463042282936
FOXI3,2,88448215,0.133760376646907
RABAC1,19,41956872,0.133769234922089
SCYL1,11,65525154,0.13382553355043
LMNTD1,12,25503787,0.133826354923636
MS4A5,11,60429675,0.133855400436119
PATE1,11,125746682,0.133870470134126
ANKRD11,16,89268541,0.133904040833775
BMP8B,1,39760430,0.134010229382464
OR5H1,3,98132699,0.13408749098758
PNOC,8,28329161,0.134220548737339
WAPL,10,86437576,0.134288295201182
FAM110B,8,58146274,0.134316944846374
ORC1,1,52373197,0.134445479324475
B4GALNT2,17,49132800,0.134488722544557
CAMK2A,5,150222999,0.134540310466894
ECHS1,10,133362871,0.134630178486709
HSPA12B,20,3738690,0.134693099156818
COL4A3BP,5,75379396,0.134702632704778
GLG1,16,74452066,0.134728310899486
LYNX1,8,142764608,0.134987226759493
CENPL,1,173800465,0.134991580987695
MYH2,17,10521311,0.135009682897419
CPA3,3,148865313,0.13503288365403
AQP4,18,26856129,0.135042033210566
CDKN2AIPNL,5,134402919,0.135080090376517
SLC26A5,7,103374412,0.135096553409221
DEAF1,11,653967,0.135147324409576
ADAMTS3,4,72283138,0.13519081863084
PLOD2,3,146070796,0.135370421933741
SUGP1,19,19276951,0.13544530455442
CTRB2,16,75204169,0.135533732639937
ZNF468,19,52840744,0.135556797694227
FAM163B,9,133579027,0.135586939421092
COBLL1,2,164685954,0.135651113774003
MBOAT2,2,8858681,0.135760435234117
TPST1,7,66240493,0.135803436628475
LIPM,10,88802919,0.135839585261639
EPB41,1,28987480,0.135874213330719
TMX2,11,57712623,0.135963068832654
IMPA1,8,81659359,0.135972091013416
CNN2,19,1026666,0.135989095623224
HERC3,4,88605858,0.136078116156223
ANKRD50,4,124669009,0.136186200899434
C15orf56,15,40252304,0.13623116989826
TDGF1,3,46577992,0.136280307669954
TTF2,1,117060349,0.136339362582347
ATG4C,1,62803816,0.136384683549543
CACNA1H,16,1153742,0.136385667237786
SAG,2,233309202,0.136407000393979
CYB5D1,17,7858147,0.136462639409725
URGCP,7,43876674,0.136463322044659
HECW1,7,43243917,0.136532907996957
C19orf54,19,40742438,0.136699842799076
ENPP6,4,184091206,0.136735440924831
GOLM1,9,86027818,0.136770584631511
MKKS,20,10405249,0.136811370015808
CFHR2,1,196949458,0.136872912581591
MPRIP,17,17042849,0.136938382768532
TXNDC11,16,11679223,0.136996745617849
RORB,9,74634707,0.137027452746051
SMARCC1,3,47588213,0.137056513272724
CHRNA4,20,63346745,0.137112238112461
CREG1,1,167546113,0.137151861796769
FAIM,3,138610958,0.137220294580339
ASB1,2,238427087,0.137222057760577
DNAJC2,7,103312574,0.137290034403208
SH3BP5L,1,248811905,0.137322615337171
COPG2,7,130610962,0.137355369924959
SLC9C2,1,173501094,0.137454673859301
EHD4,15,41900676,0.137492479045269
FBF1,17,75910733,0.137517366887489
GIMAP1-GIMAP5,7,150737514,0.137541401425382
PFKP,10,3067601,0.137668600274697
PWWP2B,10,132397237,0.13771321853451
RFX2,19,5994852,0.137785314376506
CSNK1E;LOC400927-CSNK1E,22,38293300,0.137939945699893
PCDHB10,5,141192575,0.138045590065591
CC2D2B,10,95922016,0.138074529092754
MTMR3,22,29978442,0.138190176810723
OR2G3,1,247605646,0.138277851165202
PSD3,8,18535748,0.138286138553641
PDE11A,2,177629420,0.138345498920751
EPPIN;EPPIN-WFDC6,20,45542720,0.138403077989073
PLEKHG4,16,67280087,0.138476984437612
POU6F1,12,51190256,0.138623360362389
HCK,20,32052426,0.138642911534284
GRK2,11,67266748,0.138677761051417
DACT1,14,58638209,0.138725699793189
ABHD17C,15,80695509,0.138764164278549
TMEM119,12,108591537,0.139019222504481
SHC4,15,48825978,0.139049828493311
DEF8,16,89949476,0.139062211869167
PDPK1,16,2538113,0.139257375418595
ZNF641,12,48343007,0.139292160460938
SORCS1,10,106577247,0.139333513571431
G2E3,14,30586733,0.139358471448685
PLCE1,10,94031083,0.139446390383874
HFE,6,26087448,0.139481760486346
FBXL7,5,15500687,0.13956356383726
WIF1,12,65051356,0.139661500324441
ZNF616,19,52114838,0.139690623027017
PAH,12,102839194,0.139803184329803
SHOC2,10,110964362,0.139807141059006
SFTPA2,10,79557231,0.13981345428317
KIF26B,1,245155440,0.139823295208654
ANXA6,5,151101461,0.139853107362952
TMEM71,8,132710968,0.139861003949151
ZIM2,19,56774699,0.139991206645254
GSTM4,1,109656391,0.140077880394401
NCAM1,11,112961648,0.140079936125371
UBE4A,11,118365093,0.140106947625416
ZNF470,19,56570326,0.140179577165223
SDC2,8,96494281,0.140208915897617
STPG3,9,137251294,0.140259292452659
PDS5B,13,32648798,0.14030462908528
TPK1,7,144453561,0.140305185690735
FAM214B,9,35105231,0.140330240311934
MORN1,1,2321385,0.14044714690212
ARC,8,142613097,0.140504151065093
AARS2,6,44300553,0.140526904099045
WDR17,4,176096520,0.140545017106434
SART1,11,65961800,0.140546086904819
NUCB2,11,17295325,0.140732829929321
LGALS8,1,236526080,0.140738457417527
TTLL6,17,48768994,0.140755177700787
LZTR1,22,20982391,0.140833083965376
ARGLU1,13,106544068,0.140877039593303
H1F0,22,37805548,0.140894019719644
FNIP1,5,131644702,0.140937216501256
PHF11,13,49496005,0.140955064730054
ACKR3,2,236580476,0.140964867218323
STARD4,5,111499899,0.140968451266692
CARD19,9,93096346,0.141014520192945
ECD,10,73134586,0.141045708905147
DNAJC27,2,24947617,0.141110035991816
POP7,7,100706844,0.141149414540576
SEPT8,5,132758514,0.141177614996268
NKAIN2,6,123804204,0.14127964645422
PPIL3,2,200871427,0.141341744225777
PUM3,9,2804338,0.141399927717729
ZBTB17,1,15941974,0.141406802214854
MRPL24,1,156737412,0.14142714939478
ENTPD2,9,137048661,0.141428948243533
TAF5L,1,229594319,0.14156690602095
PTRH2,17,59697443,0.141597546789192
TOR4A,9,137278697,0.141635170746607
NUP98,11,3676173,0.141659419244726
TMUB1,7,151081554,0.141684696844916
COG3,13,45465040,0.141753153248673
ELL,19,18444758,0.141795384458185
MYZAP,15,57684418,0.141797456371062
CPAMD8,19,16893110,0.141812876947232
STMN2,8,79636871,0.141854835885657
EDC4,16,67873268,0.141927983833164
NUP205,7,135557949,0.141971122733858
NPY2R,4,155213946,0.142013302550954
TIMM50,19,39480559,0.142015049909635
PDHA2,4,95840172,0.142094285557584
LMX1A,1,165203885,0.142202765866239
CNRIP1,2,68284430,0.142242080815382
EIF3C;EIF3CL,16,28391755,0.142245627813728
RAMP2,17,42761266,0.142272777895441
TRPM8,2,233926538,0.142404950291051
PRDM13,6,99607041,0.142458749613118
CCDC168,13,102729465,0.14251031723995
VWA8,13,41568207,0.142633485944635
ATG2A,11,64894978,0.142652372601497
CCNG2,4,77158533,0.142706561522637
CACHD1,1,64470900,0.142892493066417
TTLL10,1,1179227,0.142948495790729
ZNF165,6,28085509,0.142975192444549
CYP2J2,1,59893656,0.14300370097586
GCM2,6,10874003,0.143071592885341
ZNF417,19,57908560,0.143107243426444
MPC2,1,167918334,0.14312416656548
MPND,19,4343598,0.143168889081783
MEI4,6,77690678,0.143183812742681
IER5L,9,129176854,0.14327038762108
CNIH2,11,66278467,0.14328753678786
AUP1,2,74526819,0.143307128670759
OR8G5,11,124264828,0.143358105478534
APOB,2,21001743,0.143358252874691
AAR2,20,36239882,0.143366976991244
LYG2,2,99242396,0.143375216791022
CCDC141,2,178834173,0.143397778932453
RPAP3,12,47663518,0.143411876489367
CA4,17,60150033,0.143443240758476
CNOT7,8,17230725,0.14349777424034
PKIG,20,44614597,0.14350937428375
ZBTB26,9,122918628,0.143554019827144
VPS26A,10,69132925,0.143632225270049
SUN1,7,817457,0.143663283049248
SPICE1,3,113445309,0.143885474019841
CDCA8,1,37692694,0.14394572873103
ZNF138,7,64814918,0.143950939702295
IRAK4,12,43768118,0.144008457298029
IL1RAP,3,190564296,0.144054945233606
PLK5,19,1527941,0.144203591685083
NFXL1,4,47848228,0.144271509074865
ABCB11,2,168944642,0.144370148654103
COX7B2,4,46734969,0.144374675431557
HOXB4,17,48576724,0.144437314157112
RBP5,12,7124123,0.144458131313344
HTR3C,3,184053087,0.144512087476073
TPPP3,16,67390194,0.144584458951604
CD274,9,5457083,0.144586030244724
IHH,2,219055242,0.144620663773963
GSTP1,11,67584136,0.144812657095051
CHURC1,14,64932141,0.144951710132153
KRTAP4-5,17,41149225,0.144981755630809
CAPSL,5,35904549,0.144990766091216
RAP1B,12,68648761,0.145113184363821
GRIP1,12,66349074,0.145195855853905
H3F3B,17,75778615,0.145330422047024
BCAR3,1,93562275,0.14533824488062
ZSWIM7,17,15978057,0.145346653022283
TPGS1,19,507522,0.145365831185263
PCDHB12,5,141208927,0.145419784598612
B3GALT1,2,167869067,0.145434081513226
UMPS,3,124730491,0.145437443303301
PIGH,14,67590126,0.14544206321328
PACS1,11,66070502,0.145465554460044
ACAA1,3,38123061,0.14556088960059
SCLY,2,238061033,0.145587151742828
HDAC2,6,113941086,0.145677819161006
OR4A5,11,54706910,0.145833179709486
KRT7,12,52233316,0.14583370638792
DESI2,1,244653320,0.146107676021968
BORCS8-MEF2B,19,19145717,0.14612034653308
ERVV-2,19,53049361,0.146131829857517
ATP6V0D2,8,86098979,0.146177233487708
SLC8A2,19,47430102,0.146206024452171
SRC,20,37384191,0.146242415513621
LDLRAD1,1,54009008,0.146245791011867
C22orf31,22,29058752,0.146338509090782
ETFBKMT,12,31661979,0.14645771450579
EFCAB13,17,47335225,0.146465332685322
F2RL1,5,76819191,0.146509490248423
FFAR4,10,93566723,0.146556490236108
CRYGS,3,186538703,0.146579314426957
THY1,11,119419451,0.146653747570381
EML5,14,88615831,0.146662234916724
BNIP3,10,131968538,0.146772034390928
DOCK3,3,50675270,0.14684408603388
SEMA3G,3,52435607,0.147048122822016
SAE1,19,47130946,0.147103120025893
KCNJ2,17,70175044,0.147125095789862
TMPRSS7,3,112041960,0.147239756959586
SLC35G2,3,136854495,0.147351720043498
ZFPM1,16,88453649,0.147397006145733
MFSD2B,2,24010121,0.147431785506911
HMGCS1,5,43291136,0.147451205023612
CFAP73,12,113149862,0.147461872922589
CNPY3,6,42934479,0.147487629804753
SNX6,14,34563126,0.147496904559698
CLIP1,12,122272922,0.147644679033767
LONRF1,8,12723121,0.147686696104748
MTHFSD,16,86532030,0.147724818569777
CALCR,7,93426362,0.147782518667901
IL10RA,11,117986468,0.147874046249422
CYP11B1,8,142874406,0.147879806548724
MAP3K3,17,63632707,0.147980879013158
GABRB1,4,47031658,0.148020140827385
COLGALT1,19,17555723,0.148058820745713
CD80,3,119527781,0.148068679368668
ACTR8,3,53868723,0.148189657142711
CD6,11,60971881,0.148290624623074
C3orf62,3,49271185,0.148370491655342
FSBP;RAD54B,8,94432627,0.148383920464428
SPRR2B,1,153070632,0.148500280475221
JOSD2,19,50506183,0.148514837922837
SLC8B1,12,113299781,0.14862517374339
QKI,6,163415206,0.148625339193857
RPL26L1,5,172959884,0.14863294163839
GALC,14,87934736,0.148663162582776
ST13,22,40826542,0.148790770031954
RNF10,12,120534818,0.148822083598867
CEL,9,133062009,0.149008554490662
OGFOD3,17,82392402,0.1490548702814
COL9A2,1,40301193,0.149086543156391
CEND1,11,788180,0.149111213457191
ZNF785,16,30582594,0.149175187722845
TMEM256,17,7403106,0.149468230111325
SEC14L6,22,30525020,0.149489472752686
TRIM36,5,115126506,0.149502038442269
ELMO3,16,67199130,0.149669079918027
ENTPD6,20,25196217,0.149670490350103
C12orf65,12,123253679,0.149687127142013
EFCAB11,14,89797254,0.149819023177212
CX3CR1,3,39265458,0.149852964862607
C19orf57,19,13882830,0.14986286436088
TMEM229B,14,67473433,0.149904003437934
ATG5,6,106186544,0.149954778857372
SLC36A4,11,93148539,0.149975720036816
SLC15A5,12,16189693,0.149981654480276
CHRAC1,8,140511501,0.150060059823848
ITGB4,17,75724714,0.15015039667591
PSMC5,17,63827497,0.150226609884791
NHLRC1,6,18121421,0.150264486250433
CD2BP2,16,30353011,0.150515259443667
LRIG1,3,66380271,0.150604866253467
FNTA,8,43056348,0.150677141668809
H1FOO,3,129543234,0.150723859478038
MILR1,17,64465458,0.150800574535456
C11orf87,11,109423650,0.150975472523773
LMOD2,7,123655965,0.151044333242644
WDR61,15,78283455,0.151192577021755
FAM76A,1,27726097,0.151251189624243
SLC35C1,11,45805830,0.151287501407068
URM1,9,128371400,0.151299759438624
SRGN,10,69088162,0.151333201952611
HJURP,2,233837578,0.151422603775714
KCNE2,21,34370500,0.151454278196735
IGFBP5,2,216676769,0.151472103495209
TSLP,5,111071903,0.151486787980616
SLC25A4,4,185143380,0.151562063037709
PLSCR4,3,146194421,0.151699194636317
CDK15,2,201806698,0.151731070039414
UROD,1,45012913,0.151802747177532
CPNE4,3,131535197,0.151806894872113
NAB2,12,57089290,0.152010231598497
TESC,12,117039153,0.152077710044877
ADSL,22,40346569,0.152217717990716
ARHGEF28,5,73684852,0.152220816506584
SHC2,19,418936,0.152322418004066
LRRC15,3,194359304,0.152440546271895
TCAIM,3,44354785,0.152483985343747
SH3TC1,4,8205194,0.152525845222603
LRRC7,1,69678400,0.152571109843249
PAX8,2,113218546,0.152589397312713
FSIP1,15,39600915,0.152687656544062
APOBEC3F,22,39042930,0.152710935536375
PRUNE2,9,76619356,0.152728531503788
DNAJC5B,8,66051578,0.152765551504831
PDE8B,5,77180468,0.152805216480424
FLG,1,152302705,0.1529090359401
ZNF658,9,66903568,0.152910352672976
ARHGAP23,17,38460910,0.152935971517154
RRNAD1,1,156729136,0.153043797121573
PEX19,1,160279555,0.153089780129954
MAP3K14,17,45264641,0.153140086374497
FLOT2,17,28880565,0.153169898265247
FFAR2,19,35449752,0.153254420432531
ADGRE3,19,14619467,0.153254942921453
PROX2,14,74855134,0.153268106318525
SLC6A2,16,55656715,0.153415168294805
CCDC115,2,130339124,0.153591216067578
FAM120A;FAM120AOS,9,93452182,0.153647183898136
ENPP7,17,79731140,0.153701916955737
NEK2,1,211663430,0.153812125737438
CUTC,10,99732350,0.15382323917814
HIST1H4E,6,26204645,0.153831388797584
PPA1,10,70203160,0.153883721332249
POMGNT2,3,43079694,0.153911543917702
PLSCR1,3,146516049,0.153936026235918
ZBTB7C,18,48029295,0.153984452476247
SERP1,3,150544465,0.154005693654766
FNBP1,9,129895850,0.154019369746588
RNASEK,17,7012585,0.154037084804005
PLGLB1;PLGLB2,2,87748182,0.15433703864795
ANKRD18A,9,38575486,0.154470151067159
USP45,6,99435736,0.154521995930228
TDRD3,13,60397384,0.154597448780439
WDR34,9,128633751,0.154597754046228
LPA,6,160531748,0.154605224097388
EPB41L3,18,5394686,0.154715042754178
RPS6KA1,1,26529928,0.154858875721891
CCDC185,1,223393477,0.1548749440684
SGSM2,17,2337692,0.154891282905371
POMT2,14,77277378,0.154905867875914
MAJIN,11,64938536,0.154949774531733
CRYAB,11,111908781,0.155220290761938
DNAJB14,4,99901056,0.155300101351392
C15orf48,15,45430822,0.155358681610821
LYRM1,16,20915556,0.155429397704066
GLT6D1,9,135624117,0.155514513772426
SRRM4,12,118981892,0.155516526158549
CAPNS2,16,55566761,0.155549742047549
OR5AN1,11,59364469,0.15563450940154
MTMR6,13,25249279,0.155752185453712
ZNF800,7,127373346,0.155774335739718
UQCRH,1,46303782,0.155793967159126
ZFP3,17,5091550,0.155797745822898
CBR3,21,36135211,0.155813258055283
HAPLN2,1,156623497,0.15581360524063
AXIN1,16,288127,0.15583588226353
SNRNP48,6,7590258,0.155847116633885
ZBTB18,1,244053846,0.15596618276255
STOM,9,121339639,0.155973345815218
BOD1,5,173608265,0.156053700718416
IZUMO4,19,2096951,0.156151236106013
DDX17,22,38485946,0.156195632929216
AASS,7,122076508,0.156293819035412
C21orf2,21,44330206,0.156391743388893
ANGPTL7,1,11189592,0.156396639714118
OR13C9,9,104617273,0.156517835747057
CTTNBP2,7,117711537,0.156557272253207
FADS1;FADS2,11,61816626,0.156658058376516
RNF213,17,80263675,0.156670102716195
ZNF566,19,36448981,0.156676039058531
HIST1H2AH,6,27147129,0.15670699362384
NAT8B,2,73700629,0.156765878025597
BLOC1S3,19,45179313,0.156865241227851
BCL2L11,2,111123784,0.156902001332111
PMS1,2,189791823,0.156970107918185
KDM7A,7,140091096,0.156982659679997
SCNM1,1,151166178,0.157066183318661
HOMER2,15,82849721,0.15712219259961
NUDT21,16,56432733,0.157137526059846
NUDT16,3,131381805,0.157186149640559
ZSCAN25,7,99619616,0.157200768162401
RBP4,10,93592082,0.157318915810126
SCYL3,1,169853744,0.157337712147596
TCAP,17,39665391,0.157369046902414
MYCBP2,13,77045467,0.157429007030857
BAGE;BAGE2;BAGE3;BAGE4;BAGE5,21,10414854,0.157448589865415
ACOT4,14,73591964,0.157543909283485
POU6F2,7,39006851,0.157544454885946
ABCC6,16,16150168,0.157583693300176
GMFG,19,39328477,0.15764877564265
