SNP,Chromosome,Position,trait1
DDX56,7,44566034,0.0923824314243696
SIX2,2,45006193,0.092385557826117
RELL2,5,141638399,0.0924749966308707
LIPC,15,58538351,0.0925751338581308
OTOA,16,21678558,0.092662952942677
SSH2,17,29630872,0.0926711576464843
KCNK12,2,47520951,0.0926869494521627
IL15,4,141719466,0.0928177365856685
PRDM16,1,3186136,0.0928522289437423
PCDHGA11,5,141421255,0.0929615245404111
RBMS3,3,29434786,0.0929954787314455
AKR1C3,10,5048811,0.0930087623733024
GPT2,16,46884723,0.093052243328296
PANX1,11,94153500,0.09308337548946
ITGB8,7,20331813,0.093128029593084
NEIL1,15,75348974,0.0933429120797697
CYB5D1,17,7858147,0.0936951987696003
CKAP4,12,106239064,0.0937141358441026
SH3BP4,2,235035022,0.0937381833235391
ARHGAP26,5,142770851,0.0938821936647228
PYGO2,1,154958811,0.0938890095600804
RFC2,7,74232159,0.0940406946088211
OR1B1,9,122628599,0.0940600278546295
SAP30L,5,154446618,0.0943316342410979
PMM1,22,41577328,0.0943543273042902
CCT7,2,73239734,0.094468338455564
GSDMA,17,39965696,0.0945835435137132
FOXK2,17,82519935,0.0946258277399994
SELPLG,12,108623082,0.094801576754923
EPHA4,2,221426039,0.0950320816345304
SMIM7,19,16647254,0.0951641019821186
TCTN3,10,95664117,0.0951734908857131
ZNF287,17,16551864,0.0952499261971748
FAM219B,15,74902619,0.095328672102876
TMEM151A,11,66292023,0.0955190837038835
ASCC2,22,29789092,0.0955852300592893
CFAP43,10,104131381,0.0958081690238022
TRAPPC4,11,119018815,0.096116271200719
GALK2,15,49170327,0.0962152601059575
AP4S1,14,31066222,0.0962894386006974
TMEM134,11,67464654,0.0963586972154782
PCDHGA5,5,141364344,0.0964772733203474
ECI2,6,4115909,0.0965597379270436
ZFYVE27,10,97738509,0.0965642654421216
MFF,2,227329782,0.0965839379465789
LANCL2,7,55366049,0.0967195330320769
ALAD,9,113388327,0.0967555017971383
C1orf185,1,51112517,0.0967927273026954
APOA5,11,116790267,0.096896816682723
METTL15,11,28113531,0.096900716742799
ZBTB8OS,1,32633679,0.0971553826831454
GJA5,1,147758234,0.0971623838635554
LOX,5,122070068,0.0971814642152448
APBB2,4,40816153,0.0972007254707102
SPATA31A1,9,39355720,0.0972079174405143
ITIH3,3,52794836,0.097247460243402
LIMCH1,4,41360895,0.0972726115237386
GLRA1,5,151822698,0.0973537530133624
MCM9,6,118814831,0.0976182067931879
P2RY11;PPAN-P2RY11,19,10113636,0.097640803857338
CELA3B,1,21978396,0.0978427938733443
RGL3,19,11394412,0.0978947345538982
GYPA,4,144114698,0.098039090429718
CDR2L,17,74988122,0.098043152006111
HEBP1,12,12975336,0.0982265425111869
SSNA1,9,137188727,0.0985354617674499
SCO2,22,50523625,0.098881881174974
EIF2D,1,206593622,0.0989575330296353
FANCA,16,89738669,0.0993135860871307
NEUROG3,10,69572487,0.0993472200361996
RAB3IL1,11,61898301,0.0995184477420656
PHLPP1,18,62715684,0.0996439007248091
CTTNBP2,7,117711590,0.0996916718418691
KRT8,12,52897442,0.100215309405954
DNASE2,19,12876045,0.100258641449843
CPEB2,4,15002720,0.100294667716024
KCNS3,2,17931088,0.100345772292729
CD1D,1,158181471,0.100396240989107
SKI,1,2228788,0.100690623938478
TIGD7,16,3298996,0.100835596951312
AGBL5,2,27052960,0.100841495891227
ZBTB24,6,109465867,0.100876555046879
NBN,8,89937047,0.100882412169434
TNFRSF17,16,11965347,0.10122034246814
EWSR1,22,29273741,0.101352603946537
POLE4,2,74958681,0.101505556651409
MYL10,7,101613506,0.101721760633415
GRIN2C,17,74843325,0.10192340909276
MRM2,7,2235148,0.102110993610789
FAM167A,8,11424409,0.102113728706341
TBXA2R,19,3594842,0.102138273576569
PRIM1,12,56738452,0.102140723154676
NOP53,19,47745594,0.102198215700473
HAUS8,19,17049895,0.102208311419158
IQCJ-SCHIP1;SCHIP1,3,159764482,0.102212107013721
AUTS2,7,69599664,0.102226079880523
CAMKK1,17,3862277,0.102247518464914
GPAA1,8,144082798,0.102249351271726
GLIPR1L1,12,75334835,0.102291835350493
METTL2B,7,128476772,0.102355766290825
MYO7B,2,127559727,0.102451707492638
SLC39A4,8,144412550,0.10252715007683
RRAD,16,66922091,0.102592620105199
CCNYL1,2,207711934,0.102594427109378
APOC4,19,44942284,0.10263763053666
CSAD,12,53158549,0.102701455032713
OR10S1,11,123976767,0.102747934593763
INTS10,8,19817551,0.102850666144634
TSSK1B,5,113433797,0.103003954854126
OR4D9,11,59514916,0.103114189620441
PCMTD1,8,51820597,0.103213396298392
TBC1D15,12,71839805,0.103244188868741
DBN1,5,177457664,0.103340557423705
OAZ1,19,2269673,0.103411856863558
EXTL1,1,26022696,0.103469372316766
CEP135,4,55953113,0.103491387787899
SLC16A12,10,89433129,0.103669052773986
RAD54L2,3,51590489,0.10367491861336
CFH,1,196652124,0.103699740486046
ERICH6,3,150660084,0.103752910958442
KIAA1644,22,44285437,0.103813635393199
PCDH12,5,141945390,0.103872503439572
CLPS,6,35795159,0.103958170185307
LXN,3,158666674,0.10415509704916
ELP5,17,7252518,0.104202116111867
ASPN,9,92457346,0.104367453097913
RBP1,3,139517676,0.104443349506005
SAMD15,14,77377485,0.104444095770522
TLX2,2,74514835,0.104696597904897
OR10J5,1,159535181,0.104696762427562
TPP1,11,6614574,0.10471893167852
FFAR2,19,35449752,0.104726493921467
PEX11B,1,145912175,0.104731423095052
NEMP2,2,190509246,0.104784537290843
CCRL2,3,46407673,0.104854945196248
C21orf2,21,44330206,0.104907990386368
VWCE,11,61258697,0.104921845411451
ARL3,10,102685821,0.104940404259875
PYROXD2,10,98383850,0.10505524784776
UBL7,15,74446196,0.105121533987558
AVL9,7,32495726,0.105180119283588
GMEB2,20,63590096,0.10526012052902
OR51I1,11,5440601,0.10533933135567
ARHGEF4,2,130930959,0.105437445758569
ADAM7,8,24441118,0.105549124692771
C18orf54,18,54360574,0.105577590129769
ALDH1A1,9,72901270,0.105588675960759
AURKC,19,57231298,0.10562777334857
SCN2B,11,118166895,0.105638488029304
HEBP2,6,138404496,0.105652211408425
DND1,5,140671404,0.10583705094904
POLR3H,22,41530745,0.10597207697084
DEDD2,19,42199458,0.105980076456489
GRM5,11,88508632,0.106030269128832
LNPEP,5,96979231,0.106279492220553
ST8SIA6,10,17321074,0.106352871571187
ATF5,19,49930900,0.106420615934743
FAM124A,13,51231374,0.106562583778843
ZNF888,19,52906170,0.106571154712188
HMGCLL1,6,55435742,0.106690242254439
KLF1,19,12884910,0.106708144150078
MGLL,3,127692221,0.106757543550107
DNM3,1,171841699,0.106838278057108
ZNF154,19,57701676,0.10698082711198
SEPT7,7,35801214,0.107129430058751
HMCN1,1,185734792,0.107555911547221
LPIN2,18,2920313,0.107598535355078
TERT,5,1253798,0.107626666490196
PPRC1,10,102133075,0.107642671444036
EPN2,17,19283298,0.107675610711853
TET2,4,105234031,0.107685773686125
GATD1,11,771024,0.107896143797028
ANGPTL3,1,62597608,0.107919418162419
ATP5J2,7,99458346,0.107927115242436
SLFN13,17,35440648,0.10803128778011
FCGR1A,1,149782760,0.108074649321994
E4F1,16,2223651,0.108074937542555
ZNF773,19,57500093,0.108280669456757
ATP6AP1L,5,82305411,0.10833548909864
PIK3R1,5,68226688,0.108339043710489
MAMDC4,9,136852417,0.108405328066011
C9orf47,9,88991008,0.108430026947595
TTC3,21,37087264,0.108532184878992
FOXD4L5,9,65283149,0.108582940028207
NUSAP1,15,41332970,0.108793678959794
NTNG1,1,107148655,0.108906708182564
MYH15,3,108383595,0.109005621219934
VTCN1,1,117147755,0.109073033047297
RAF1,3,12584643,0.109084442960444
MFSD14A,1,100049951,0.109119172875683
TERF2,16,69357035,0.109221613494998
FKBP14,7,30014800,0.109265068720642
AMPD3,11,10456388,0.109311854285122
LRRK2,12,40225580,0.109401275736403
SPHK2,19,48620539,0.109410635110711
BTNL8,5,180908610,0.109422113789975
ARMC2,6,108854406,0.109522411994874
SCML4,6,107705321,0.109672976338034
IRF4,6,393175,0.109717461380922
MAP3K5,6,136558812,0.10995381286396
ZBTB17,1,15942045,0.110303715900914
MFSD6L,17,8797398,0.110312655032749
EDNRB,13,77898244,0.110347299621898
PSMD11,17,32444525,0.110356124651674
ART1,11,3659220,0.110439023709364
PIRT,17,10825242,0.110654543922359
ACOT4,14,73591996,0.110738602283851
PLA2G4E,15,41983798,0.110863479219633
TERB1,16,66754999,0.110879847209711
PKNOX1,21,43007545,0.111050373829868
PM20D1,1,205828627,0.111152286035233
MARK2,11,63895244,0.111514052998032
PDSS1,10,26697731,0.11164994233798
PUM2,2,20253860,0.11166655440148
ALG5,13,36949997,0.111760376352347
ATR,3,142449500,0.111997670335537
CLEC18A,16,69951395,0.112042919738415
BNIP3L,8,26383150,0.11207093359939
PRKAG1,12,49002971,0.112224155648306
MCM4,8,47961175,0.112234114195098
ORM2,9,114329923,0.112307418619348
SLC39A2,14,20999501,0.112321277147147
HOXA4,7,27129258,0.112364912255059
AANAT,17,76466216,0.112448517182839
LY86,6,6588774,0.112468633041073
JCAD,10,30026119,0.11259285605261
GCNT2,6,10528918,0.112632660516098
PEX19,1,160279573,0.112756862225275
HYI,1,43451256,0.112784005785974
C5orf30,5,103275984,0.112813311905078
ABHD16B,20,63861559,0.1130302466685
HCRTR1,1,31619217,0.113091543298649
SDF2,17,28649053,0.113127926557777
JAK2,9,5021998,0.113198985989484
FAM167B,1,32247432,0.113332649727912
PDS5B,13,32658483,0.113505076501731
EXOSC2,9,130693810,0.113507553834321
RASEF,9,82982750,0.113547284299231
SPINK2,4,56809985,0.113661205857162
GBA2,9,35737209,0.113731846098797
FECH,18,57550773,0.113808633593107
TENM4,11,78658144,0.113964540701565
RAB6B,3,133828795,0.114014869480925
SLFN5,17,35258693,0.114118629730695
FCAMR,1,206958566,0.114142241782285
OR51A4,11,4946169,0.114330965926556
HIVEP1,6,12089229,0.114365293723003
NEURL1,10,103494468,0.114410296714023
DMWD,19,45784712,0.114464329898955
OR52B6,11,5580949,0.11454013741458
TMEM173,5,139476272,0.114858882090694
CYP26C1,10,93061304,0.114883357651406
VSTM2B,19,29526605,0.114885365548125
PIGG,4,499359,0.114915650542549
FBRS,16,30659798,0.114923455556227
SLC2A7,1,9003419,0.114955746765832
RANBP9,6,13625723,0.114986612844331
SBF1,22,50447191,0.115169741054737
RUVBL2,19,48999328,0.11540400071334
LGALS9,17,27640654,0.115412403636727
SEC14L5,16,4959340,0.115449018457046
ADAM19,5,157481901,0.115483708442833
OR11H6,14,20223833,0.115564814043302
ZNF587,19,57850048,0.11565991623417
KCNJ12,17,21415350,0.115702533750008
TGM7,15,43276459,0.115715819287184
LRFN5,14,41886641,0.115781619682869
PCYT2,17,81904870,0.115868324854053
TYRP1,9,12694004,0.116364365628124
SHMT1,17,18328814,0.116564840519959
PRKCA,17,66302853,0.116650291910427
NOP56,20,2652850,0.11672020459154
STAU1,20,49115788,0.116869727442633
CDC14B,9,96503770,0.116870679984353
AKT1S1,19,49870039,0.116918808471072
OR52M1,11,4545192,0.117081290428481
AKR1B1,7,134445251,0.117231096850723
L3HYPDH,14,59472997,0.117339249634847
MICU3,8,17027317,0.117592659411301
NKX2-1,14,36517411,0.117693188150317
UBQLN1,9,83661827,0.117786509512112
FBXO3,11,33741918,0.117937106895467
XDH,2,31335966,0.117973458395698
GDPD5,11,75435521,0.118012056417057
KCNF1,2,10912886,0.118186416594024
GAS2,11,22685763,0.118223362069521
FAM155A,13,107170510,0.118259446463998
POLD2,7,44114798,0.118274333841776
KCTD8,4,44174831,0.118289486263325
MOCOS,18,36187546,0.11842572264054
HLX,1,220879877,0.118465401668832
USP38,4,143185463,0.118665814962313
CCDC25,8,27736198,0.118751415835593
PI4KB,1,151292905,0.118998093272134
GALNTL6,4,171814622,0.119165993967588
ANKMY2,7,16600829,0.119184581856152
SFXN1,5,175492191,0.119268140949248
UGGT2,13,95833043,0.119368696010899
SDAD1,4,75950764,0.119430597513364
LRRC14B,5,191545,0.119526716321615
DPP7,9,137110665,0.11960310597902
PARP3,3,51943398,0.119847709352385
MCF2L,13,112969439,0.119992627941463
AP4E1,15,50908845,0.120045037528505
DDI2,1,15626672,0.120136430284179
C1orf216,1,35715633,0.120298154781354
NLRP14,11,7038594,0.120449414430424
TMEM216,11,61392633,0.120670988752632
PRSS53,16,31084203,0.120688890226714
MBOAT4,8,30132053,0.120771831669255
SLC25A17,22,40770838,0.120813686112026
CNPY3-GNMT;GNMT,6,42962289,0.120845175923731
MARK1,1,220528866,0.120882952387722
PRAMEF17,1,13389670,0.120936573326334
CDH11,16,64947685,0.121018278806392
JPH3,16,87603151,0.121349757725668
MAPK6,15,52046674,0.121482618592173
KLHL11,17,41853777,0.121509614194672
WFIKKN1,16,631260,0.121939442689725
SRBD1,2,45389407,0.12213325170674
GOLGA6D,15,75287945,0.122151206369177
SPTLC3,20,13009308,0.122172468308471
STAU2,8,73421415,0.122194768284347
PEX5,12,7189935,0.122235255528073
CACNB3,12,48818972,0.122256838630755
FNBP1L,1,93523370,0.122315144109258
SIGLEC5,19,51612247,0.122334504378103
C5orf22,5,31532405,0.122431470980394
FSCN3,7,127593871,0.122641734596239
SLC9A5,16,67249042,0.122669614920998
ZNF777,7,149431786,0.122713247001545
KIAA0319L,1,35441080,0.122728709008624
KCNB1,20,49372999,0.122728723695255
MYOF,10,93310021,0.122794632146699
FES,15,90885059,0.123054534730717
GPR182,12,56995264,0.123091012657688
TRA2A,7,23505782,0.123121343510739
ARL14,3,160677354,0.123440983357218
EFHD1,2,232606163,0.123457565080754
RTBDN,19,12825747,0.123655951433646
UNG,12,109098331,0.123680047365688
LRAT,4,154744360,0.123699862324049
FCRL5,1,157518433,0.123757592242746
MED13L,12,115970675,0.123875040941358
NPL,1,182806189,0.123946341577306
DNAJC9,10,73243426,0.123958540124997
EDEM2,20,35115476,0.124167322398557
TAF1D,11,93736168,0.124196480913549
BCL6,3,187725627,0.124266080830583
USP35,11,78196246,0.124318452413931
GRIN2B,12,13562878,0.124325356584703
DPP6,7,153887696,0.12439358568405
HDAC1,1,32327676,0.124572916041345
SLC52A2,8,144359319,0.124677278821919
FNTA,8,43056348,0.124699448452545
EOMES,3,27717182,0.124828621851971
FAM171B,2,186694183,0.125021524205738
ANXA6,5,151101461,0.125067887922311
TUBB8,10,47074,0.125190979689324
DOK4,16,57473417,0.125201764892221
PTGER3,1,70952957,0.125688043600731
ZNF480,19,52314188,0.125843129432181
DCC,18,52340824,0.125871858777943
ATP5G2,12,53665350,0.125900276546339
DNAJC5G,2,27276756,0.125904370306187
SPTA1,1,158611265,0.126062214978637
PHYHD1,9,128922331,0.126184656903201
TMCO4,1,19683252,0.126278322350978
TUSC1,9,25677694,0.126510362373775
ART3,4,76075897,0.126622030841793
MTNR1B,11,92969734,0.126679126575773
CRLF3,17,30784300,0.126796138020485
NMI,2,151270695,0.126841694874233
ZZZ3,1,77565659,0.12695799881839
EFCAB9,5,172194210,0.127044223028447
PICALM,11,85959051,0.127050864332781
CYP2A7,19,40875703,0.127053247357119
HDHD2,18,47112994,0.127202670699985
DDX1,2,15595183,0.127238699950674
LEPROTL1,8,30101966,0.127241293430825
ANKRD65,1,1419115,0.127289348562111
RAB3GAP1,2,135091086,0.127401640334843
LRRC63,13,46227578,0.127436904334803
GPR155,2,174436118,0.127443825809493
NT5E,6,85450152,0.12753881646876
HS3ST3A1,17,13496220,0.127542166288374
FRMD6,14,51689841,0.127569534003777
KCTD19,16,67289672,0.127593968245426
CYP1A2,15,74749746,0.127709482114213
SEC24C,10,73746839,0.127877168831151
LCE3D,1,152579684,0.127929127418369
RPS6KL1,14,74907103,0.128011782109392
ALPK3,15,84816907,0.12801745116292
MYO9B,19,17101742,0.128023831369495
BAHD1,15,40458559,0.128146075772377
SLC16A7,12,59704821,0.1282071767499
KLHL10,17,41837948,0.12835502588823
PI15,8,74825268,0.128359342763969
TMEM260,14,56580004,0.128453346970141
FUT1,19,48750222,0.128502496740626
KIAA1614,1,180916176,0.128582041468594
QKI,6,163415206,0.128584196970455
SETMAR,3,4303376,0.128632164957963
C2CD2,21,41889150,0.128647649765127
HAT1,2,171925615,0.128721362878706
PRMT5,14,22920956,0.128814906793727
GRAMD1C,3,113838922,0.128843221090541
NELL1,11,20669746,0.129146138796044
MBLAC2,5,90461195,0.129274966312907
ATP12A,13,24681677,0.129579787523877
DFFA,1,10461539,0.129611666503717
PSG6,19,42902423,0.129801082465138
CFDP1,16,75294031,0.129816717823657
JMJD8,16,682799,0.129834517030479
SERPINE1,7,101128442,0.129872881281193
TBRG4,7,45100350,0.130035716047943
DUSP6,12,89349267,0.130122587248901
CAB39,2,230793301,0.130153296335828
IQCB1,3,121770440,0.130164675244293
OLFM2,19,9854352,0.130314839974986
PRR14,16,30651830,0.130347758897973
CHRNE,17,4898704,0.130421599302929
OIP5,15,41309819,0.130534278332275
SELENOP,5,42800725,0.1305890829146
RSAD1,17,50478900,0.130621399661817
SPEG,2,219435029,0.130770669843623
USP28,11,113799257,0.130880884075238
RFX7,15,56093499,0.131031380045809
EBPL,13,49660987,0.131049930186067
ZNF35,3,44651077,0.131072421456221
KCNC3,19,50320266,0.131188697733609
NOP9,14,24300043,0.131303914039843
ULK1,12,131895036,0.1314519937533
POSTN,13,37563343,0.131609539034214
WNK1,12,753602,0.131612519209495
PARPBP,12,102123950,0.131763511422835
GALNT5,2,157258312,0.131780956561754
NUDCD1,8,109243028,0.131827396364666
PARP1,1,226361464,0.131913105598414
HIP1R,12,122848091,0.13203668548515
IGFBP6,12,53097719,0.132199819088932
C19orf24,19,1275556,0.132216700999685
MLN,6,33799133,0.132284921515178
MAP7,6,136345879,0.132400065494036
POPDC3,6,105158486,0.13249668718609
MPG,16,78329,0.132514352188898
C14orf177,14,98716226,0.132638729432818
MCCC2,5,71626656,0.132663575662101
RBBP8NL,20,62410906,0.13268636366663
IQCH,15,67254907,0.132748477166203
ALB,4,73404371,0.133056820223353
CACNA2D2,3,50364696,0.133377513344645
TEX12,11,112169318,0.133482602562991
HELLS,10,94546481,0.133517528053701
TEPSIN,17,81229008,0.133570955684899
CYP2A13,19,41088524,0.133667499863408
ZNRF3,22,28883779,0.133780674255606
MMP12,11,102863100,0.133786217909642
CROCC,1,16922037,0.133791283498975
SEMA4A,1,156154589,0.133899045613164
CTNS,17,3640221,0.133984227840752
MORC3,21,36337871,0.133999614201403
NHSL1,6,138424110,0.134007683126265
CHADL,22,41229705,0.134167023289782
TBX1,22,19760970,0.134212016351213
DUOX2,15,45094160,0.134247809755873
NCOA7,6,125815386,0.134331922442627
COL13A1,10,69802458,0.134464425591613
SCN9A,2,166198683,0.134467786502364
RNF20,9,101535474,0.134498824957663
NCAPD3,11,134152958,0.134522812339307
ZNF512B,20,63959926,0.134652939331279
FAH,15,80158111,0.134669708957655
TMEM37,2,119436923,0.135267827482891
CDK15,2,201806749,0.135286041442329
DHODH,16,72008769,0.135560155530029
PLEKHB1,11,73649063,0.135637437873841
RNPS1,16,2253944,0.135673061811709
UNC119,17,28547308,0.135727868242788
MUSK,9,110668924,0.135733884375939
IGSF8,1,160092318,0.135779606518012
TFF2,21,42347486,0.135922621439721
STX6,1,180976605,0.135965374644694
ATP6V1F,7,128862915,0.136150679581427
CDK5RAP3,17,47971401,0.136213627512416
WRN,8,31058541,0.136440000848742
CCP110,16,19527991,0.136458557133678
HEPACAM,11,124921142,0.136539890746026
CD48,1,160681101,0.136785833890514
TLR10,4,38773168,0.136965354173441
B3GNT3,19,17807960,0.136996631395564
POU2F3,11,120236675,0.137054797878223
WFDC9,20,45608717,0.137094306968726
AAAS,12,53307514,0.137435199833444
AKR1C4,10,5196886,0.137675283338166
MGAT5,2,134270511,0.137806754898214
FAM102A,9,127943224,0.137880266281237
STOM,9,121341230,0.138031842398331
LTB4R2,14,24310789,0.138174207769656
RBBP9,20,18489782,0.13819070231035
VASH1,14,76762828,0.138247726013457
WDHD1,14,54941534,0.138282646586666
SYT2,1,202596779,0.138344544230866
C1orf115,1,220690446,0.138456521813686
MRPS21,1,150294388,0.138494974738967
PXDNL,8,51319895,0.138579391290136
CMTM3,16,66604836,0.138608616415412
FMO2,1,171185732,0.138653650041613
SYT10,12,33376853,0.13880346323649
SLC35G2,3,136854495,0.138813028026209
C10orf111,10,15096388,0.138906276947986
COA3,17,42798065,0.138928172095985
ABCC11,16,48167497,0.138976063760438
FIG4,6,109691449,0.139126559881771
MTRF1,13,41217156,0.13914664622867
CCSER1,4,90308304,0.139176750927831
CCR5,3,46372952,0.139186652383241
HAMP,19,35282605,0.139225592338749
MMP20,11,102579077,0.139229681833059
FAM90A1,12,8221840,0.139238139444472
CFAP126,1,161365561,0.13943091418363
PTPN13,4,86635282,0.139464171086474
ENTPD1,10,95755766,0.13946983972341
TTF2,1,117060349,0.139481992423062
EIF3C;EIF3CL,16,28391780,0.139495398181371
SCPEP1,17,56978170,0.139620398169365
TMBIM6,12,49742164,0.13962432497723
LDHB,12,21635597,0.139633172078505
LMAN1,18,59331099,0.139732039978901
TAOK3,12,118152241,0.139770238154595
C15orf48,15,45430830,0.139925337370508
ZNF853,7,6617217,0.140208559135042
GLT8D2,12,103989478,0.140346100216738
GSC2,22,19149025,0.140398016834858
PIK3R6,17,8803283,0.140504662395477
CGB1,19,49035611,0.140626617010592
NUDT18,8,22107355,0.140730726268906
LYST,1,235662945,0.140750241777462
FRRS1L,9,109137475,0.140874432853731
LGALS2,22,37570298,0.141135190816756
SDF4,1,1217537,0.141316843707774
CPLX3,15,74826756,0.141368824086206
ACAD9,3,128879728,0.141386355934326
ECD,10,73134627,0.141562284848207
SPG11,15,44563129,0.141566881390115
SFMBT2,10,7171032,0.141682883608232
CASP1,11,105026322,0.141683576262097
C1GALT1,7,7234336,0.14168631177222
EPS8L2,11,709414,0.141791099334895
PXN,12,120212421,0.141793695967543
ZDBF2,2,206281880,0.141841115072833
RXFP4,1,155941726,0.141879722059397
TIMM23,10,45972649,0.14199816551157
PIAS1,15,68054339,0.142097640938724
DCP2,5,112976958,0.142118742377216
CCDC40,17,80036682,0.142297631193938
PDE4DIP,1,148889815,0.142334126255591
OR51V1,11,5199740,0.14244169086626
SLC15A4,12,128794200,0.142590004466378
C5orf42,5,37107638,0.142667538673265
REEP4,8,22138393,0.142711453121135
CCT2,12,69587575,0.142755301724331
RXFP2,13,31739619,0.142837556431699
SNX13,7,17794078,0.143089570142686
SLC7A6OS,16,68301370,0.143094929050159
GFOD1,6,13364779,0.143108422330738
MAST1,19,12838610,0.14318193240554
AKAP12,6,151240573,0.14327220633136
HYAL2,3,50318154,0.143370522563279
ZKSCAN2,16,25239881,0.143386148913399
EFCAB11,14,89797254,0.143724648033315
THAP10,15,70882558,0.143936380857465
STEAP3,2,119245572,0.144045224854496
ARGFX,3,121570747,0.144051800414743
CHAD,17,50465306,0.14408822638993
UBAP2L,1,154225149,0.144252680855878
BPIFB3,20,33055458,0.144382650563413
TBC1D2,9,98199422,0.144389476363781
TSPYL6,2,54254924,0.144684123749345
ANXA1,9,73158695,0.144726783266492
KSR1,17,27577574,0.144864784634183
OPLAH,8,144051444,0.145111481279227
TLE2,19,2997868,0.145294787375878
NPM2,8,22025304,0.145411033199731
CYP2S1,19,41193272,0.145548264174381
ELL3,15,43773132,0.145853646716887
TBC1D17,19,49878210,0.145981932531345
PPP1R1C,2,181987875,0.146016491236857
NOXA1,9,137423557,0.1461037518983
DCTN2,12,57530703,0.146218927733982
NCAPH2,22,50508413,0.146449738786841
COLEC12,18,321686,0.146475147190591
DIRC1,2,188734636,0.146485750924064
DCAF5,14,69053994,0.146565296361893
PCDHB4,5,141122140,0.146624857599241
DTL,1,212043076,0.146631640946627
TCAP,17,39665391,0.146784113140013
ZBED2,3,111593706,0.147018137712927
PILRA,7,100373659,0.147042802682228
TRIO,5,14143759,0.147168424145926
PLIN5,19,4523605,0.147304880984135
NRP2,2,205697600,0.147390564669587
SCP2,1,52927407,0.147486820165515
SAV1,14,50635198,0.147615348041365
SH3BGRL2,6,79673623,0.147667866409429
CCR1,3,46203281,0.147824803225992
SCN1B,19,35030838,0.147910323269893
NMBR,6,142075697,0.147934299793986
TAAR1,6,132645015,0.14795649453536
GJA8,1,147907994,0.148200690951986
ADARB2,10,1183228,0.14827077981619
SLC26A11,17,80221648,0.148319574742692
KLF2,19,16324960,0.148346455177098
ZSCAN16,6,28125540,0.148419328429113
ENOX1,13,43214018,0.148556157050267
PHF7,3,52419866,0.148618005145493
AP1G2,14,23559766,0.14871748370217
TRIM73;TRIM74,7,72960023,0.148923207161474
ABCB6,2,219209943,0.149008286235194
FGFR2,10,121479607,0.149045076963081
NEU2,2,233032704,0.149049755473394
TECRL,4,64280154,0.149070583001279
TXNL1,18,56611057,0.149082371105374
MAPT,17,45983441,0.149126565900592
F2RL1,5,76819191,0.149233782506267
SPAG8,9,35808216,0.149239426204276
NBPF6,1,108450665,0.149240453631966
KIF4B,5,155013903,0.149293108901611
BTN3A1,6,26405604,0.149398025630784
CD6,11,60971900,0.149510697061756
LYPD4,19,41837277,0.149529363197575
ZNF579,19,55578183,0.14966443040249
TMED8,14,77341784,0.14967613774359
KCNA3,1,110673199,0.149726353830328
PRKCD,3,53178490,0.149941575899564
CD46,1,207752250,0.150022667831318
HIF1A,14,61697863,0.150034180401439
ATP13A5,3,193275062,0.150071559282376
ZNF148,3,125232673,0.150109083946025
OR8G5,11,124264855,0.150250048297657
SYT1,12,79217557,0.150338050134134
RPS27A,2,55232835,0.150525588916815
SLC47A2,17,19678714,0.150779465221786
PGAP2,11,3797868,0.15087079024846
SYCP1,1,114856588,0.150975463009047
SPINK5,5,148070352,0.151032602549708
MRPL16,11,59806354,0.151066486744623
MAP3K21,1,233328087,0.151136406400863
PRPF6,20,63985007,0.15118517272747
MIIP,1,12021734,0.151494963763422
CELA2B,1,15476148,0.151641576973515
SEC14L4,22,30490163,0.151885326183751
MEMO1,2,31869909,0.152003912372855
LRCH3,3,197791331,0.152048020946516
PCDHA6,5,140828096,0.152116688550424
HMOX1,22,35386713,0.152129386420686
IP6K1,3,49727181,0.15225075133841
SLC35G4,18,11609597,0.152466633599605
KRBOX1,3,42941327,0.152486693395184
COL12A1,6,75086552,0.152530312869285
CSGALNACT2,10,43155156,0.152789734268413
KLHL5,4,39062520,0.152798038105915
SHARPIN,8,144098943,0.153229601570138
RBL1,20,36998809,0.153284697965964
SLC27A2,15,50182579,0.153428796233994
MYO1C,17,1465726,0.153806790293109
ATXN1L,16,71849763,0.153857393938008
SLC29A2,11,66363441,0.153912915080691
TAS2R43,12,11091720,0.154128347431702
CFAP73,12,113149862,0.154184085797004
CCDC33,15,74244015,0.154599373766743
FAM171A2,17,44353770,0.154664863343293
SSMEM1,7,130207913,0.154688886619422
PSG1,19,42868074,0.154725596278824
CTBS,1,84555000,0.154801565657376
GPAM,10,112155887,0.154938498921551
HOXA2,7,27100803,0.154978369752203
CMA1,14,24505584,0.155002054973306
PP2D1,3,19985384,0.155071145532867
ACIN1,14,23059212,0.155162998762114
RUSC1,1,155321879,0.155237716320353
XKR6,8,10898050,0.155248112560582
EEPD1,7,36154376,0.155369372213081
MRGPRX4,11,18173339,0.155448267140042
SAXO1,9,18928085,0.15546501374257
ANKRD2,10,97572621,0.155658146070349
ABHD6,3,58256673,0.156026528976225
SFTPA2,10,79557319,0.156030740312896
COBL,7,51017564,0.156063327120222
FEZF2,3,62370310,0.156100758791507
CD300LG,17,43848594,0.156117834044966
CCDC8,19,46411202,0.156213928505303
CCNA1,13,36432652,0.15642234555225
TSPAN12,7,120788651,0.156569934894374
TSR3,16,1349445,0.15664570990076
B4GALT2,1,43980012,0.156700517616732
FRMD4B,3,69171928,0.156907916656509
