SNP,Chromosome,Position,trait1
TSPAN8,12,71125334,0.253632135457938
UBA5,3,132660557,0.253706221452821
MYO1C,17,1465726,0.253771825723781
MYLK3,16,46707714,0.253802640430446
OR56A5,11,5967645,0.253822513887803
KCNC3,19,50320266,0.253843535750361
NSUN3,3,94064496,0.253856001684573
ARL14,3,160677354,0.253857211749964
DZANK1,20,18384403,0.253883542269616
TMEM178A,2,39665982,0.253968298173491
F2RL1,5,76819191,0.253968419696584
ERICH5,8,98064676,0.254066783612998
PSMA1,11,14505214,0.254140832033549
NUP210,3,13317712,0.254178868295482
PSTPIP1,15,76994814,0.254292144136529
TGFA,2,70453239,0.25436074198324
ANGPTL6,19,10092615,0.254424837969844
DACH1,13,71440668,0.254475917438011
TPSAB1,16,1240947,0.254725776642654
PWP1,12,107688464,0.254751633905728
SPINK13,5,148270075,0.254752547298517
ADGRA2,8,37797279,0.254965352930331
ZNF662,3,42906354,0.255054088154203
PDE6G,17,81651100,0.255175133452617
KCNQ1,11,2445117,0.255230213347389
SPIRE1,18,12449648,0.2552970589079
CNTN1,12,40908443,0.255362149354097
CAVIN3,11,6319174,0.255375428039539
ZNF286B,17,18661969,0.255398476397509
GTF3A,13,27424784,0.255482621663196
TMEM238,19,55383830,0.25549559123443
ISYNA1,19,18434915,0.255531023541466
MTHFD2,2,74198642,0.255594314631806
SMIM21,18,75410895,0.255634315696756
ENOPH1,4,82430837,0.255663544183647
CEP85,1,26239808,0.255754965327561
M6PR,12,8941862,0.256026012124955
ACSF3,16,89100682,0.256042004030145
AFDN,6,167827163,0.256071991869629
ATP1A2,1,160115869,0.256114980592537
MXRA8,1,1353305,0.256162594614639
PFKL,21,44300142,0.25619706908455
CCDC96,4,7041279,0.256279601530055
BCKDHA,19,41397846,0.256311108381596
ARL4A,7,12688301,0.256323930203047
C3orf35,3,37417303,0.256346452678613
TTC30B,2,177550791,0.25636431714089
SBF2,11,9780450,0.256500718350885
PDCD2L,19,34404431,0.256557623757008
ABCC1,16,16044454,0.256735353000672
CWF19L1,10,100233254,0.256749295662551
GCNT4,5,75028699,0.256775808517455
NINJ1,9,93124918,0.256826882330371
ALX4,11,44264876,0.256828474238424
SCNN1G,16,23186324,0.256935378318341
SRD5A3,4,55346341,0.257006036846988
GID4,17,18039455,0.257046129999484
GLB1L,2,219237090,0.257067694535347
SUSD2,22,24181563,0.257072696031384
SFTPC,8,22161838,0.257122208445645
RCCD1,15,90956765,0.257283284853879
FAM171B,2,186694183,0.257513105393783
SSTR3,22,37206547,0.257522825208459
ADCK1,14,77819018,0.257568007712769
S100A4,1,153543772,0.257569731244462
MAN2A1,5,109690499,0.257710434739783
ABHD18,4,128001733,0.257967639169374
TRIAP1,12,120444886,0.258046835186948
C19orf60,19,18588830,0.258057942110751
MRPL1,4,77862849,0.258212604350913
LMF1,16,854537,0.258236903736285
MRPS7,17,75261913,0.258333912725138
ZP2,16,21197490,0.25842747838476
GRIK3,1,36801876,0.258463729781571
CHERP,19,16519218,0.258477682373296
MADCAM1,19,497875,0.258484483964922
HOXA4,7,27129242,0.258542161454062
C4orf51,4,145680204,0.258611545221288
PIWIL3,22,24719477,0.258632614139661
SIGLEC6,19,51520114,0.258651975324737
TEX46,1,23010962,0.25871318604039
CNBD2,20,35968784,0.258715517997694
CLDN25,11,113779812,0.258775731065059
LOC730183,16,30697770,0.258945058634574
STAG1,3,136338376,0.259008843403381
FLRT2,14,85621518,0.259100045590531
DDX6,11,118754737,0.259179643633007
EMP1,12,13211542,0.25932411116598
AMACR,5,33988324,0.259380007750367
KIF11,10,92606284,0.259386848420621
SPG20,13,36304371,0.259398442595764
RCSD1,1,167683906,0.259628041299171
ERF,19,42248527,0.259752465349013
DAP3,1,155709793,0.259797743031207
OR52A1,11,5151452,0.259934303764083
BLCAP,20,37518931,0.260002963589647
SIX4,14,60713409,0.260116712503986
CDK6,7,92615144,0.260237527144063
EPC2,2,148645027,0.260239718194206
C7orf31,7,25135973,0.260282193866459
FAM159A,1,52633560,0.260614543275785
PLEKHH2,2,43644712,0.260640742755444
UBE2E2,3,23208791,0.260692694025438
C5orf63,5,127051791,0.260781397918205
PNPLA2,11,819729,0.26094776161384
CMPK1,1,47333956,0.261010473340286
CMAS,12,22046331,0.261133645858673
FAM122A,9,68780073,0.261160841508857
ZBED8,5,160393785,0.261269153707276
PALD1,10,70525983,0.26129292440693
RSPH1,21,42472829,0.261558886452688
ENOSF1,18,674325,0.261630374918269
SLC16A10,6,111087757,0.261665396772772
POM121L12,7,53035679,0.261705995827616
ZNF211,19,57633350,0.261899207430506
OR4D11,11,59503578,0.2619283475519
CADM1,11,115178674,0.261941718878682
OR2T10,1,248592840,0.262005272793768
ADAP1,7,899068,0.262005839971171
GOLPH3,5,32126225,0.262098579102171
CPXM2,10,123746778,0.262150509599767
CKAP4,12,106239035,0.262206217804834
GPR152,11,67451316,0.262380595980944
HOXC12,12,53954930,0.262492914562262
PSG4,19,43194356,0.262493990814364
ICMT,1,6225102,0.262496408418524
GNG11,7,93922140,0.262645529590647
CACNA2D2,3,50364674,0.262670401967413
PGM1,1,63593493,0.262671701573907
CDKL4,2,39178551,0.262732876095171
DENND4C,9,19276188,0.262781053138621
BARHL1,9,132582804,0.262782750079596
ASIP,20,34260502,0.262805283434846
IREB2,15,78438344,0.262813353603153
PDGFB,22,39225763,0.262836240986706
SFTA3,14,36473792,0.262853854010011
ESRRA,11,64307229,0.262857372473608
TMEM132D,12,129073888,0.262858581603968
TLR6,4,38827097,0.26291317232829
RRP9,3,51933531,0.262982223040815
RBM4B,11,66665566,0.262994207156041
SLC25A1,22,19176135,0.263002371786067
MAP2K7,19,7904032,0.263038453615636
TP53AIP1,11,128935596,0.263106658493118
PLPPR5,1,98893086,0.263108306734466
CPA5,7,130346487,0.26314351343657
NOLC1,10,102152462,0.263145288182933
SOX17,8,54458172,0.263219201256787
DNAH10,12,123767607,0.263248786076166
STOX2,4,183906807,0.263262087516091
TMEM161B,5,88196218,0.263287285861307
A4GNT,3,138124266,0.263307655951661
CLDN6,16,3015364,0.263341355622834
CHN2,7,29146584,0.263370185159377
MRPS10,6,42208298,0.263382532284339
NOVA1,14,26448093,0.26343089037525
LVRN,5,115962635,0.263482666834198
EDN2,1,41479416,0.263489634361065
TMEM184A,7,1546953,0.263526252724034
SEMA6D,15,47759824,0.263567375584894
COG6,13,39655845,0.263571406130295
REEP2,5,138439209,0.263776749563894
BMPR1B,4,95051700,0.263855940052015
PPP1R16B,20,38836017,0.26402274512785
SLC37A1,21,42518455,0.26413086028242
NFKBIZ,3,101849681,0.264578012969579
GOLGA6C,15,75260397,0.264651705417283
GFRAL,6,55331763,0.264654385190579
MAP3K21,1,233328030,0.264732623199045
PLEKHO2,15,64848620,0.264909437229255
KRTAP20-3,21,30642905,0.26494393199077
IL1RL2,2,102187025,0.264972991506242
SURF1,9,133351923,0.265035143082689
BARHL2,1,90712325,0.26503523803594
BYSL,6,41921585,0.265066977705523
PEX16,11,45910096,0.265111172354127
MDH1B,2,206738484,0.265139631429594
SLC7A9,19,32830629,0.26516117716443
GTSE1,22,46297404,0.265284894478739
SPINK2,4,56809985,0.265285851332205
ALDH1A2,15,57955213,0.265299718611785
ZNF200,16,3223906,0.265473801902299
TYMS,18,657752,0.2655106665847
KHSRP,19,6414119,0.265539023813835
ADAMTS15,11,130449026,0.265555879489678
PEBP1,12,118136244,0.265707950328402
B4GALT1,9,33113500,0.265959049223167
CRYBB2,22,25221453,0.266005665153972
TIRAP,11,126290905,0.266088953864398
PLEKHH1,14,67541893,0.266285402418043
DIAPH3,13,59666594,0.26634578861277
MBD3,19,1578372,0.266634149900252
SLC38A4,12,46766726,0.266652612513541
TBC1D9,4,140622220,0.266682870808856
GDF11,12,55743383,0.266683490582131
C9orf43,9,113413475,0.26673744021303
OR52E6,11,5841008,0.266788463832914
ZIC2,13,99982077,0.266888261334888
SLITRK3,3,165187929,0.26694387988146
RLN3,19,14028205,0.267161738018589
HNRNPA0,5,137753159,0.267194289584199
KDM4B,19,5032920,0.267204951671971
RNF170,8,42850804,0.267212769758395
PTGES2,9,128121131,0.267232299531431
OR1B1,9,122628585,0.267237671376353
SARS2,19,38915617,0.267256881013581
OR14C36,1,248348781,0.267271759055516
TIMM9,14,58409076,0.267292003586144
MIPOL1,14,37266944,0.267420573553574
LTB4R2,14,24310681,0.26747247667813
CBFA2T2,20,33490283,0.267510487777343
CDC37,19,10391558,0.267524230122379
DSCAML1,11,117428356,0.267556393647946
DCC,18,52340824,0.267593017302674
NDC80,18,2572993,0.267602733295738
ZNF26,12,132986845,0.267651456213283
PIGT,20,45416164,0.267873586873277
INSIG1,7,155298286,0.268014047462728
IRAK3,12,66189314,0.26816590436557
ASNSD1,2,189666146,0.268179184210489
BIRC2,11,102349859,0.268555980668936
CLMN,14,95191581,0.26858753886249
CYB5B,16,69424688,0.268611976877155
S100Z,5,76875364,0.268628480348494
NBPF9,1,149055661,0.268750415663915
JADE1,4,128831771,0.268778120022239
CYR61,1,85581021,0.268960275868671
ZFYVE28,4,2270742,0.268962329531199
FAM153A,5,177724156,0.269080443049839
AADAC,3,151814164,0.269098085758482
EYA3,1,27974503,0.269121214968285
TCP11L1,11,33043849,0.26917076338673
IFNL2,19,39268683,0.269183051292854
REPS1,6,138905069,0.269199832389249
C19orf57,19,13882830,0.26926048258197
ADAM8,10,133263172,0.269348084975069
C5orf42,5,37107667,0.269358980724954
SEMA6C,1,151132491,0.269400263736681
IFNGR1,6,137198061,0.269445702225157
KLRC1,12,10446578,0.269459638969324
PLCB4,20,9307858,0.269548072902855
PFKP,10,3067601,0.269553818213334
FANCA,16,89738614,0.26968543201606
APOBEC1,12,7649551,0.269730783881248
ZP4,1,237882435,0.269847941273942
ZNF394,7,99493536,0.269854943212313
FCHSD2,11,72838819,0.269911357781722
CRELD1,3,9934446,0.269943572184674
EPHX4,1,92030080,0.27004146718588
GPT2,16,46884762,0.270086434997132
PMF1;PMF1-BGLAP,1,156213025,0.27022854604864
SLC22A12,11,64591597,0.270245834021004
SYT16,14,61996111,0.270321332032913
CHTOP,1,153636592,0.270322788867842
ALDH3A2,17,19648973,0.270461667910748
RAB20,13,110523784,0.270465019253265
DOK5,20,54554966,0.270498115806851
FNDC3B,3,172112571,0.2705442087466
PRR11,17,59169756,0.270561373030175
ACAP3,1,1293584,0.270822798847188
VPS8,3,184824690,0.270875274491376
ANAPC16,10,72223940,0.270955228833792
SUPT20H,13,37009736,0.271010887336716
TEX44,2,231592958,0.271013987351838
RPL34,4,108621979,0.271023089152921
EXOSC10,1,11066734,0.271079642218855
PEG3,19,56813704,0.271105564076658
BRD3,9,134034706,0.271281287019084
SLC48A1,12,47773327,0.271352241952772
SIRT3,11,218845,0.271357582606001
WDR60,7,158856746,0.271406998088881
BAIAP2L2,22,38085304,0.271429399964052
PLCE1,10,94031108,0.271479830763181
PRTFDC1,10,24849854,0.27162349340205
CMTM3,16,66604806,0.271648541214755
TSPAN19,12,85014503,0.271677281566667
ARNT2,15,80450885,0.271706227356138
MS4A2,11,60088767,0.271722409717919
MED13L,12,115961283,0.271790676412565
VDR,12,47844814,0.271900915127687
WFDC8,20,45552030,0.271931146157101
JMJD6,17,76716688,0.271970673913382
CLDN24,4,183321771,0.271999531030001
DNAAF2,14,49625607,0.272060302402582
MED13,17,61946494,0.272125716767019
SIL1,5,138947122,0.27220924078122
C1orf53,1,197902654,0.272210662449238
KCTD13,16,29906913,0.272222248523691
OGFOD1,16,56451679,0.272334633715956
XIRP1,3,39183914,0.272342276640592
ZNF7,8,144829421,0.272432193290805
ATL2,2,38295994,0.272513942678614
ABCC8,11,17393057,0.272731837264474
HNRNPA1L2,13,52642496,0.272883699996549
TRAFD1,12,112134754,0.272959015898856
PANK2,20,3889128,0.272992979965707
B4GALNT1,12,57626790,0.273012477676435
ACSL6,5,131954287,0.273040232010941
MAMDC4,9,136852417,0.273107485760841
PZP,12,9148985,0.273112945842672
ESAM,11,124753656,0.273164433234685
FUCA1,1,23845756,0.27318024931807
HDGFL1,6,22569583,0.273243902264846
VSX2,14,74239569,0.273444189724592
GALNS,16,88814468,0.273460459472559
OR8B12,11,124542779,0.273462662117531
XRCC2,7,152648674,0.273602054510841
TUBA4A,2,219250368,0.273709453928902
TACC1,8,38787587,0.273709700164852
C21orf59-TCP10L;TCP10L,21,32576780,0.273754641343572
NDUFA7,19,8311512,0.273766328598764
YTHDF1,20,63196710,0.273803602028048
NRDE2,14,90278338,0.27401600680106
MYBL1,8,66564734,0.274177786806373
NUP93,16,56748339,0.274184853495641
DEGS2,14,100146813,0.274341441335372
FOCAD,9,20715361,0.274480575340599
TRAF1,9,120905076,0.274484681733322
LIN7A,12,80811473,0.274554797607835
AFTPH,2,64551527,0.274593182119172
SPATA25,20,45886544,0.274634176586266
TREML1,6,41149629,0.274653133371385
ZNF322,6,26637358,0.274670670882496
STON2,14,81261788,0.274698505426978
SCP2,1,52927410,0.274700491639533
IL11RA,9,34655290,0.274716798756967
VWA8,13,41568207,0.274824171281218
CADM3,1,159171770,0.274863524597849
MFSD4B,6,111262308,0.274912569516482
AP3S2,15,89893886,0.274975542812116
ELP1,9,108869141,0.27497781270735
NPPC,2,231925451,0.275055031330614
NPHS2,1,179551195,0.275299978975301
PRAMEF11,1,12825004,0.275355719402925
SAA2-SAA4;SAA4,11,18231504,0.275374681722201
CAV3,3,8733913,0.275449724598376
DGKG,3,186150131,0.275590751703806
RPL23A,17,28720009,0.275633410951895
IPPK,9,92615849,0.275685461682203
LZTR1,22,20982391,0.275709862505168
INSRR,1,156840887,0.275756859423645
MYCL,1,39897418,0.275803022105994
C9orf139,9,137033073,0.27580804425581
NPY4R,10,46461776,0.275875740550989
RPS21,20,62387369,0.275893326698006
CAB39,2,230760077,0.276049008770937
C5orf38,5,2752284,0.276083029388214
SYCE3,22,50551303,0.276108151905152
C20orf144,20,33662374,0.276208350408683
IL17RD,3,57096409,0.276245116978959
MTRNR2L5,10,55599939,0.276420621701601
PSMC4,19,39971209,0.276548879824337
SREBF2,22,41833293,0.276591782521918
TMEM209,7,130166461,0.276593354336704
SAMM50,22,43955596,0.276612982528336
PGF,14,74942713,0.276641954804719
FAHD2B,2,97083764,0.276692380403007
DOLPP1,9,129081142,0.276756825282943
RNASE8,14,21057900,0.276798920702612
CAVIN1,17,42404713,0.276804794997782
LEMD2,6,33772633,0.276869885024446
KRT74,12,52567035,0.276925780399759
BIN1,2,127048534,0.276978411776239
PCK2,14,24094418,0.277028274706556
OR51F1,11,4768986,0.2772014319799
DHRS9,2,169067165,0.277235349652734
MTG1,10,133394222,0.277249761411586
SNX33,15,75649119,0.277275912065582
ZNF678,1,227646545,0.277282457093734
MAPK1IP1L,14,55062661,0.277310495258771
ERCC6L2,9,95876015,0.277494052555935
TMEM154,4,152640943,0.277497908797266
FKBP1A,20,1370031,0.277576706179094
DPYSL2,8,26514341,0.27758499381215
PREPL,2,44321385,0.277626252827111
SPTB,14,64749310,0.277637493474511
SPATA13,13,23983896,0.277663836166363
DEFB121,20,31404915,0.27771173685278
MAZ,16,29806147,0.27776235167476
CCDC188,22,20148618,0.277934830793859
CHRNA3,15,78596626,0.277942930576127
PBX1,1,164559831,0.277965699570654
FCER2,19,7689213,0.278103699494173
EDIL3,5,83943469,0.278112126890409
ZBED4,22,49883676,0.278188243203096
RTF1,15,41417123,0.278248855979356
DEFA4,8,6936031,0.278340396816647
NDC1,1,53768005,0.27851715060024
CSNK2A3,11,11351961,0.278520591595592
RER1,1,2395797,0.278557656568734
FNDC4,2,27492463,0.278627720299481
PQLC3,2,11155554,0.278685112009594
ADH1B,4,99307859,0.278689114116266
PDIA3,15,43746546,0.278746791398583
CHST5,16,75529156,0.278789294241748
TMEM120B,12,121712937,0.278978992104078
NUSAP1,15,41332970,0.279025542271164
KRBOX1,3,42938903,0.279026243140299
CHN1,2,174800172,0.279072293749467
KCNE2,21,34370500,0.279076668906267
ARG2,14,67619978,0.279177288063858
ATIC,2,215312144,0.279223047496187
REM2,14,22883313,0.279247360608381
RETSAT,2,85343258,0.27926914402455
GALP,19,56177124,0.279276432273112
PTBP2,1,96751468,0.279400392943837
CACNG7,19,53912853,0.27944551541288
NMUR1,2,231525056,0.27960963182703
MYT1L,2,1791961,0.279612787988285
PASK,2,241106582,0.279640624548429
POLR2F,22,37956783,0.279649525848198
HGSNAT,8,43140506,0.279719357448195
MNX1,7,157005534,0.279778382195215
HEYL,1,39626516,0.279842517804867
EEF1A1,6,73517839,0.279886396154507
ZNF721,4,441695,0.280025746294885
SPATA4,4,176184788,0.280045299153351
ANKDD1A,15,64911933,0.28028118459219
ATF7,12,53517147,0.280364850484216
C10orf25,10,45000415,0.280380803708112
BCL2L13,22,17638712,0.280436497236038
C14orf159,14,91160298,0.280439584725953
SLC33A1,3,155828218,0.280461484731744
ANKH,5,14711205,0.280478373083791
MCAM,11,119309900,0.280511263606418
PPP1R16A,8,144497201,0.280715543507307
RAMP2,17,42761266,0.280723952381801
TGFBI,5,136029069,0.281011334340492
TEX36,10,125576766,0.281022854878193
TMEM54,1,32894824,0.281121657189693
GALNT7,4,173168924,0.281246481869122
OR5AS1,11,56030420,0.281331550719788
CALB1,8,90060213,0.281382199492547
ADAMTS3,4,72283167,0.281399044065208
ZNF30,19,34929955,0.281487062053103
MRPS18A,6,43671767,0.28149069509757
CBLN2,18,72538178,0.281557882323177
PTK2B,8,27397613,0.281674604161532
PLAGL1,6,143941503,0.281696974255801
MYL2,12,110911119,0.281788924049903
C21orf59,21,32601870,0.281832359972516
KLHL33,14,20428865,0.282306331872607
SYNE4,19,36003356,0.282475842202373
EMC2,8,108443677,0.282573171422297
SPAG16,2,213284568,0.282726485269342
LRRC56,11,549913,0.282785404188915
LOC388282,16,57810734,0.282795144330101
AKAP8L,19,15380139,0.282823528615202
CDK1,10,60784736,0.28285801735288
QRFP,9,130893430,0.282950758231877
MELK,9,36581711,0.283022656667213
PEX19,1,160279555,0.283083320438199
C8A,1,56854915,0.283128665882027
GLIPR1L2,12,75391118,0.283275173617946
NPEPPS,17,47522993,0.283325930950446
PSMA5,1,109402026,0.283483083666837
HIGD1B,17,44848153,0.283537152116623
SMPD4,2,130152574,0.283551402994564
IRX2,5,2747592,0.283611219841758
AP1S1,7,101156669,0.283647902784421
CD19,16,28932013,0.283784305451687
SNUPN,15,75598384,0.283818526240398
NCOA4,10,46009153,0.283891698286914
LAMB4,7,108024056,0.283907945570339
C6orf120,6,169702450,0.283912814213957
NLRP1,17,5501825,0.284022039290447
ENDOD1,11,95089929,0.284034602786172
SPIC,12,101477559,0.284040608964056
KIAA0319,6,24547167,0.284072746236716
KRTAP10-1,21,44539302,0.284091817725787
SDAD1,4,75950758,0.28420623449748
CALR3,19,16479145,0.284235207922634
PIGB,15,55319260,0.284242763697523
GPR153,1,6249349,0.284262591653838
LRRC61,7,150336898,0.284289810112018
OR1Q1,9,122614739,0.284414650404965
SLC35E2B,1,1665816,0.284459587997872
ABRAXAS2,10,124801852,0.284504435029847
LRRC24,8,144522489,0.284545402796628
E2F1,20,33676745,0.284558955589402
GTF3C1,16,27461385,0.284601919438588
DNAH14,1,224952757,0.284685612145726
SIGLEC1,20,3688573,0.284695410060827
CNTRL,9,121088346,0.284762225537791
SLAIN1,13,77697916,0.284801568987728
WNT1,12,48979470,0.284975731501163
PRNP,20,4699270,0.285046595739364
POLR2B,4,56986354,0.285053499489748
SNAP29,22,20859121,0.285057202092421
PFKFB2,1,207054782,0.285058696151772
RASD2,22,35546831,0.285092786469692
ANGEL2,1,212995117,0.285216074065543
CCDC30,1,42536494,0.285249605456366
PPP1R14C,6,150143241,0.28536233702398
PTGS1,9,122371197,0.285448530635947
LOC100506422,9,26114435,0.285647083394987
AHCY,20,34281053,0.285732655566027
SLC25A29,14,100292317,0.285750238945849
TAF1B,2,9845285,0.285817547104739
ANKK1,11,113387894,0.285913925850022
IFT140,16,1510949,0.285949875809441
ANKRD45,1,173610170,0.285980472422816
WSB1,17,27294404,0.285995348288295
ELOVL5,6,53269138,0.28600668792467
RABGAP1L,1,174219183,0.286092261146006
EXOC6,10,92831322,0.286092797569086
MRAS,3,138397401,0.286206766408528
ANKRD65,1,1419114,0.286226490990461
HIST2H2BF,1,149812025,0.286384603762724
DHX58,17,42101775,0.286484616235982
ZNF230,19,44008796,0.286506845020825
SUPT3H,6,44829847,0.286614563410311
LONP1,19,5692076,0.286615338180034
FLRT1,11,64116305,0.286651102901986
KRT8,12,52897436,0.286728022349551
TMED4,7,44579483,0.286771089721818
TPO,2,1414421,0.286815451911147
PSMD7,16,74296957,0.28691869276525
HOXA2,7,27100803,0.286972471108786
TSPAN11,12,30954011,0.287007842161972
TBC1D12,10,94402641,0.287046791979465
VSNL1,2,17592180,0.287091917469998
KIAA1549L,11,33542480,0.287249420913107
IQGAP2,5,76403546,0.287376821047529
TM6SF1,15,83107682,0.287509311925422
ZDHHC18,1,26826807,0.287534417211037
B3GNT7,2,231397741,0.287599471611821
TBC1D7;TBC1D7-LOC100130357,6,13305105,0.287618783918807
SCML4,6,107705250,0.287656619989535
SEC11C,18,59139949,0.287744138124704
SLC35F1,6,117907739,0.287797590489637
SPRED1,15,38253211,0.287873254014118
FAM78B,1,166070246,0.287890177864408
N4BP2,4,40097380,0.287964998530822
ANKRD53,2,70978671,0.287984389542005
CDK9,9,127786239,0.287989077629987
CYP2S1,19,41193272,0.288044679564927
SERHL2,22,42554023,0.288116813187194
ZNF774,15,90358862,0.288257778445546
PARP8,5,50667121,0.288297197893574
AP3B2,15,82659567,0.288370640315223
OR4D6,11,59457022,0.288461232946837
PCCB,3,136250380,0.288521179264048
ASIC5,4,155829903,0.28861841360184
HBEGF,5,140334679,0.288662351609905
VWC2,7,49775476,0.288725113008192
SYT2,1,202596779,0.288796406399841
HACD2,3,123500571,0.288855546096407
ZNF781,19,37669253,0.288905339142231
SIKE1,1,114774284,0.288924349505634
RPAP1,15,41517603,0.288941264086725
USHBP1,19,17250256,0.288953236077064
C2CD4A,15,62067630,0.289006614165248
GRINA,8,143991231,0.289021772127624
MTERF3,8,96239496,0.289064120156506
MFSD7;MYL5,4,681959,0.289214916748002
NDUFB8,10,100523859,0.289448781779081
C10orf62,10,97589900,0.289466478264902
TENM4,11,78658123,0.289473422537649
OSR2,8,98948233,0.289513517365146
FGF21,19,48756238,0.289539879211165
MGAT4B,5,179798047,0.28971663868994
ACTN1,14,68874876,0.289836341265964
FTL,19,48965508,0.289924939387477
CD300C,17,74541591,0.289961002408962
LIMCH1,4,41360859,0.290202829026115
SLC13A2,17,28473746,0.290239509240505
ABO,9,133255669,0.290242772168271
NIM1K,5,43245782,0.290316792638229
B3GNT4,12,122204663,0.290331441224485
ID4,6,19837774,0.290361319849583
MOCS2,5,53098609,0.290427420637481
FAM187A,17,44903862,0.290459921637026
RCOR2,11,63911897,0.290526017220365
SMAP2,1,40374134,0.290546741761577
OR6M1,11,123805419,0.290576116100122
IRGQ,19,43592080,0.290644189018901
SCYL2,12,100282975,0.290664331671857
KRTAP5-8,11,71538079,0.290769503614865
C15orf39,15,75206071,0.290801318032102
SLC38A8,16,84009787,0.290811576672872
ELMSAN1,14,73719388,0.290817621271648
TMEM129,4,1717211,0.290876451195686
SIRT1,10,67884740,0.290927063800975
ITGBL1,13,101452844,0.290958135117847
LCN6,9,136744667,0.290988652609747
ZBTB8B,1,32470647,0.29105480561578
ST14,11,130159987,0.291089434680731
FBXO32,8,123503424,0.29127833526684
RHBDL2,1,38886584,0.291314078866163
MGAT3,22,39487348,0.291318857582134
CERK,22,46687135,0.291333181771492
KIF7,15,89628427,0.291336961555545
FGF20,8,16993076,0.291377556500647
WDHD1,14,54941534,0.291393195900059
ARHGEF7,13,111115543,0.291477184894312
CRTC2,1,153948119,0.291515692478375
FDX1L,19,10310496,0.291521140513315
KIAA1257,3,128910304,0.291563836612141
INSC,11,15112476,0.291589579636951
ATXN7L3B,12,74538134,0.292103954351093
HYAL3,3,50293263,0.292105818118673
SCD,10,100348078,0.292130186750592
TUBB1,20,59019526,0.292304624069232
LIF,22,30243690,0.292329266500981
OMP,11,77102850,0.292369433980421
COX19,7,969401,0.292384110163299
KIRREL2,19,35857150,0.292394718803653
KSR2,12,117469707,0.292449646766373
BAG1,9,33255224,0.292474524898202
FAM218A,4,164957033,0.292506542210346
CD300LD,17,74580006,0.292509366644717
MKNK2,19,2037758,0.292695284452128
STC1,8,23844787,0.292702039307959
MPZL2,11,118260069,0.2928629224851
TCAIM,3,44354785,0.292878946867023
PRMT7,16,68315996,0.292942380571133
SNX25,4,185258887,0.292988474714061
RASA4B,7,102493843,0.293048310265393
CPEB4,5,173889781,0.293139757349671
COLGALT1,19,17555741,0.293227163639909
NLGN1,3,173604665,0.29342783741619
ANKRD23,2,96839549,0.293528780032301
CENPS;CENPS-CORT,1,10430547,0.293586528347865
C2orf83,2,227611397,0.293602907610364
SLFN14,17,35548274,0.293651451072964
ZNF775,7,150388480,0.293670992723019
TBC1D10C,11,67404203,0.293687333342437
IMPA1,8,81659359,0.293703665852914
SLC25A18,22,17579964,0.293831543009053
ZBTB34,9,126879460,0.29394801925358
KCTD19,16,67289586,0.294003854000081
NPR3,5,32710699,0.294494663021012
PCDHGB7,5,141417860,0.294520138517825
PARP4,13,24421135,0.294561678077812
PGBD2,1,248913863,0.294567894810233
LCE1F,1,152776450,0.294684516017273
PEX11B,1,145912169,0.294757930709283
OTOG,11,17547395,0.294860477080399
KLF10,8,102650151,0.294904268307596
IFFO2,1,18908592,0.294906051295165
CXADR,21,17513164,0.294923664882128
IFITM3,11,319893,0.294975308782702
OR2V1,5,181124371,0.295026369224352
C10orf111,10,15096370,0.295094296687404
NEK9,14,75084618,0.295109854997163
ICA1,7,8113940,0.295182648917162
OR2S2,9,35957207,0.295277850152016
POU3F1,1,38045411,0.295287182479874
POC5,5,75674515,0.295301838651993
CENPBD1,16,89971360,0.295331511408789
RNF14,5,141973604,0.295409707630652
RFPL1,22,29438814,0.295487344270075
KRTAP23-1,21,30348414,0.295549445809979
NMB,15,84655322,0.295558713040815
RNF212,4,1072941,0.29557685289252
EMC8,16,85779735,0.295591602716688
MRFAP1L1,4,6709257,0.295662439799555
INSL4,9,5231525,0.295663046448335
ZNF835,19,56663607,0.295725403763386
GPD1L,3,32106722,0.295744144736645
GSK3A,19,42230849,0.295760323865693
AQP3,9,33441994,0.295809006716528
EHD2,19,47716614,0.2958271687955
DDX60L,4,168358152,0.295937271645344
RECQL,12,21470238,0.295973104415441
MARCO,2,118942334,0.295974279527538
TOPBP1,3,133601302,0.295986954584383
PSMB2,1,35603271,0.296061218665703
KRT80,12,52171414,0.296140174844486
SMIM14,4,39556433,0.296151293513365
LRRC29,16,67207613,0.296328000128142
COPS9,2,240126568,0.29633796442992
PTGR2,14,73858884,0.296559864280231
ZNF536,19,30443576,0.296602473823933
PSMB1,6,170535237,0.296691612100463
SNRNP200,2,96275053,0.296778086824947
CACNB2,10,18140767,0.296885589454155
CGB8,19,49047658,0.297002497361619
FAM109A,12,111362689,0.297008861604556
PSMC5,17,63827497,0.297145640086734
MPRIP,17,17042849,0.297158708475534
C3orf38,3,88150053,0.297193797158896
HEY2,6,125749784,0.297318079523632
TRMO,9,97904741,0.29732058471191
SARDH,9,133663910,0.297431880278925
COPS2,15,49128015,0.297444937402888
TIMP4,3,12153564,0.297483466529045
ADA2,22,17181514,0.297551858527854
OR52B6,11,5580893,0.297654064374584
FOXI1,5,170106004,0.29781226340639
NCMAP,1,24595444,0.29781379753832
ERLEC1,2,53787257,0.297886901949324
RMND1,6,151405246,0.297933793391023
DMWD,19,45784274,0.297940328215625
MFSD9,2,102718442,0.298003808520368
NEURL3,2,96498277,0.298004125884636
